TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Ncoa3	Trappc10	0.99538	49.91	0.409	rgb(222,139,140)	1.9941	2,2
Nfatc1	Abcg1	-0.99536	49.91	-4.1E-01	rgb(128,163,233)	1.9941	None
Zfp148	Ssh2	0.99534	49.935	0.435	rgb(222,134,135)	1.9946	None
Zeb2	Ly6e	0.99532	49.94	0.441	rgb(222,133,134)	1.9947	2,2
Tcf12	1190002N15Rik	-0.99525	49.915	-4.3E-02	rgb(208,211,219)	1.9942	None
Zbtb46	Tmem120b	0.99525	49.915	0.415	rgb(222,138,139)	1.9942	2,2
Zfp385a	Slc2a4	0.99525	49.915	0.417	rgb(222,137,138)	1.9942	2,2
Zfp960	Lhx2	0.99525	49.915	0.412	rgb(222,138,139)	1.9942	2,2
Mxi1	Adck1	0.99523	49.95	0.112	rgb(218,196,196)	1.9949	None
Prdm8	Fam178b	0.99521	49.91	0.411	rgb(222,139,139)	1.9941	2,2
Elf1	Themis	0.99517	49.925	0.075	rgb(218,203,203)	1.9944	None
Mybl1	E2f7	0.99517	49.925	0.425	rgb(222,136,137)	1.9944	2,2
Bhlhe40	Gstt3	-0.9951	49.91	-1.7E-02	rgb(213,215,218)	1.9941	None
Foxp2	Ntrk3	0.9951	49.91	0.41	rgb(222,139,139)	1.9941	2,2
Nacc2	Fgfr1	0.9951	49.91	0.407	rgb(221,139,140)	1.9941	2,2
Trp53	Acad8	0.9951	49.91	0.024	rgb(217,212,212)	1.9941	None
Lyl1	Gpnmb	0.99506	49.915	0.416	rgb(222,138,138)	1.9942	2,2
Thap3	Polr3b	-0.99506	49.915	-4.2E-01	rgb(127,162,233)	1.9942	2,2
Sp4	Ptpn2	0.99504	49.98	0.159	rgb(219,187,187)	1.9955	None
Zfp827	Susd3	-0.99503	49.965	-4.6E-01	rgb(117,156,235)	1.9952	2,2
Zfp367	Oxct1	0.99501	49.905	0.407	rgb(221,139,140)	1.994	2,2
Mxd3	Gtse1	0.99497	49.91	0.408	rgb(221,139,140)	1.9941	2,2
Zbtb33	Timd2	0.99497	49.91	0.041	rgb(217,209,209)	1.9941	None
E2f1	Tnk2	0.99493	49.925	0.427	rgb(222,135,136)	1.9944	None
