TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Hmga2	Leprel4	0.74263	49.81	0.307	rgb(220,158,159)	1.9871	2,2
Hoxd11	Fzd4	0.74263	49.81	0.312	rgb(220,157,158)	1.9871	2,2
Ikzf4	Cndp2	0.74263	49.81	0.312	rgb(220,157,158)	1.9871	2,2
Ikzf5	Rab33a	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Irf4	F730043M19Rik	0.74263	49.81	0.31	rgb(220,158,158)	1.9871	2,2
Irf4	Fert2	-0.74263	49.82	-3.2E-01	rgb(147,174,229)	1.9873	2,2
Irf7	Ms4a4c	0.74263	49.81	0.305	rgb(220,159,159)	1.9871	2,2
Isl2	Aloxe3	0.74263	49.81	0.314	rgb(220,157,158)	1.9871	2,2
Jun	Pstpip1	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	None
Jun	Sirpa	-0.74263	49.81	-3.1E-01	rgb(151,177,229)	1.9871	2,2
Klf12	Wls	0.74263	49.81	0.408	rgb(221,139,140)	1.9871	2,2
Klf6	Serinc5	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
Lef1	Slc25a35	0.74263	49.81	0.364	rgb(221,148,148)	1.9871	2,2
Lef1	Tcf7l1	0.74263	49.81	0.31	rgb(220,158,158)	1.9871	2,2
Lhx2	Cd74	0.74263	49.81	0.306	rgb(220,158,159)	1.9871	2,2
Lhx2	Dmxl2	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
Lhx2	Iqsec2	0.74263	49.81	0.309	rgb(220,158,159)	1.9871	2,2
Lhx2	Nrn1	0.74263	49.81	0.314	rgb(220,157,158)	1.9871	2,2
Lin28b	Ric3	0.74263	49.81	0.337	rgb(221,153,153)	1.9871	2,2
Lyl1	Naga	0.74263	49.81	0.362	rgb(221,148,149)	1.9871	2,2
Maf	Acsbg1	0.74263	49.81	0.306	rgb(220,159,159)	1.9871	2,2
Mafg	Tmem173	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Mef2b	Cul9	0.74263	49.81	0.311	rgb(220,158,158)	1.9871	2,2
Meis1	Mpped2	0.74263	49.82	0.318	rgb(220,156,157)	1.9873	2,2
Meis3	Zbtb4	0.74263	49.81	0.312	rgb(220,157,158)	1.9871	2,2
Msc	Mycn	0.74263	49.81	0.419	rgb(222,137,138)	1.9871	2,2
Msc	Zfp318	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Mxd3	Gatm	0.74263	49.81	0.314	rgb(220,157,158)	1.9871	2,2
Myb	Dock10	0.74263	49.81	0.31	rgb(220,158,158)	1.9871	None
Myb	Itih5	0.74263	49.81	0.315	rgb(220,157,158)	1.9871	2,2
Mypop	Gstt1	0.74263	49.81	0.308	rgb(220,158,159)	1.9871	2,2
Ncoa1	Bcl11b	0.74263	49.81	0.36	rgb(221,148,149)	1.9871	2,2
Ncoa3	Fndc3a	0.74263	49.81	0.401	rgb(221,141,141)	1.9871	2,2
Nfatc4	Evpl	0.74263	49.81	0.35	rgb(221,150,151)	1.9871	2,2
Nfe2l2	Vps37b	0.74263	49.85	0.352	rgb(221,150,150)	1.9879	None
Nfia	Qtrtd1	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Nfil3	Rnf19b	0.74263	49.81	0.308	rgb(220,158,159)	1.9871	2,2
Nfkb2	Ctla2a	-0.74263	49.82	-3.2E-01	rgb(148,175,229)	1.9873	2,2
Nfkb2	Ctla2b	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Osr2	Aga	0.74263	49.84	0.336	rgb(221,153,154)	1.9877	None
Ovol1	Ndufv3	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
Plagl1	Ripk2	0.74263	49.81	0.343	rgb(221,152,152)	1.9871	2,2
Plagl1	Wnt1	0.74263	49.81	0.308	rgb(220,158,159)	1.9871	2,2
