TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Rbpj	4930503L19Rik	0.5828	48.89	0.391	rgb(221,142,143)	1.9688	2,2
Rela	Nudt8	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Rest	Cx3cl1	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Rest	Phldb1	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	None
Rest	Zadh2	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Rreb1	Arf1	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Runx2	Pkhd1l1	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Satb1	Gnpda1	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	2,2
Six1	Spry1	0.5828	48.89	0.386	rgb(221,143,144)	1.9688	2,2
Sox5	Gstt3	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	2,2
Sp110	Gm6455	0.5828	48.89	0.395	rgb(221,142,142)	1.9688	None
Spib	Cd79b	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	2,2
Srebf1	Insig1	0.5828	48.89	0.389	rgb(221,143,143)	1.9688	2,2
Srebf2	Fbxo10	0.5828	48.89	0.389	rgb(221,143,143)	1.9688	None
Stat3	Ch25h	-0.5828	48.89	-5.2E-01	rgb(104,148,237)	1.9688	None
Tcf12	Dio2	0.5828	48.89	0.394	rgb(221,142,143)	1.9688	None
Tcf12	Ikbke	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	None
Tead1	St3gal1	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Topors	Pde6d	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	2,2
Vdr	Edn3	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	2,2
Vdr	Galm	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	None
Zbtb3	Wdr93	0.5828	48.89	0.395	rgb(221,142,142)	1.9688	None
Zbtb41	Ptrf	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	2,2
Zbtb5	Zfp651	0.5828	48.89	0.433	rgb(222,134,135)	1.9688	2,2
Zbtb7a	Tnfrsf8	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	None
Zfp146	Ly9	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	2,2
Zfp219	Ccr5	-0.5828	48.89	-3.9E-01	rgb(131,165,232)	1.9688	None
Zfp358	Sh3pxd2b	0.5828	48.89	0.411	rgb(222,138,139)	1.9688	2,2
Zfp385a	Phtf2	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	2,2
Zfp420	Ptbp2	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	2,2
Zfp473	Tjp3	0.5828	48.89	0.391	rgb(221,142,143)	1.9688	2,2
Zfp536	Oit3	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	2,2
Zfp629	Rpp25	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	2,2
Zfp658	Myo5b	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	2,2
Zfp668	Dcakd	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	2,2
Zfp768	Ocrl	0.5828	48.89	0.395	rgb(221,142,142)	1.9688	2,2
Zfp787	Amh	0.5828	48.89	0.451	rgb(222,131,132)	1.9688	2,2
Zfp882	Stard10	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	2,2
Zscan10	Dixdc1	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Zscan10	Tmbim1	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	2,2
Arid3b	Egr2	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	2,2
Arnt2	Hao1	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	None
Atf2	9430020K01Rik	-0.58159	48.9	-4.0E-01	rgb(131,165,232)	1.969	2,2
Bach1	Slamf6	-0.58159	48.9	-4.0E-01	rgb(131,164,232)	1.969	2,2
Batf	Cd7	0.58159	48.9	0.401	rgb(221,140,141)	1.969	None
Batf	Zeb1	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Creb3l1	Asns	0.58159	48.9	0.399	rgb(221,141,142)	1.969	2,2
Ddit3	Sult2b1	-0.58159	48.9	-4.0E-01	rgb(131,165,232)	1.969	None
Ebf1	Enpp4	0.58159	48.9	0.399	rgb(221,141,142)	1.969	None
Egr2	Sec24d	0.58159	48.9	0.397	rgb(221,141,142)	1.969	None
Fli1	Pou2f2	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Fosl1	Prpsap2	-0.58159	48.9	-4.0E-01	rgb(131,165,232)	1.969	2,2
Gata2	F2rl2	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Hmgb3	Myh10	0.58159	48.9	0.398	rgb(221,141,142)	1.969	2,2
Ikzf3	Dusp5	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Ikzf3	Kctd21	0.58159	48.9	0.403	rgb(221,140,141)	1.969	None
Ikzf5	Avil	0.58159	48.9	0.4	rgb(221,141,141)	1.969	2,2
Irf1	Irf7	0.58159	48.9	0.397	rgb(221,141,142)	1.969	None
Irf4	Ddit4	0.58159	48.9	0.402	rgb(221,140,141)	1.969	None
Jun	Cwh43	0.58159	48.9	0.4	rgb(221,141,141)	1.969	None
Jun	Tns1	0.58159	48.9	0.4	rgb(221,141,141)	1.969	None
Klf4	Slc41a3	0.58159	48.9	0.402	rgb(221,140,141)	1.969	None
L3mbtl3	Thrb	0.58159	48.9	0.399	rgb(221,141,142)	1.969	2,2
Mef2d	Obscn	0.58159	48.9	0.396	rgb(221,141,142)	1.969	2,2
Meis3	Ddx19b	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	None
Myb	Ift57	0.58159	48.9	0.401	rgb(221,140,141)	1.969	None
Mybl1	Btbd3	0.58159	48.9	0.403	rgb(221,140,141)	1.969	None
Nfia	Kctd12	0.58159	48.9	0.404	rgb(221,140,141)	1.969	2,2
Nfil3	F3	-0.58159	48.9	-4.0E-01	rgb(129,164,232)	1.969	2,2
Nfkb2	Ero1l	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Nkx1-2	Nucb2	0.58159	48.9	0.403	rgb(221,140,141)	1.969	None
Nr4a3	Tbc1d4	0.58159	48.9	0.403	rgb(221,140,141)	1.969	None
Relb	Tmem176b	0.58159	48.9	0.396	rgb(221,141,142)	1.969	None
Runx2	Clic5	0.58159	48.9	0.397	rgb(221,141,142)	1.969	None
Runx3	Bcor	0.58159	48.9	0.401	rgb(221,140,141)	1.969	None
Rxra	Acot5	0.58159	48.9	0.399	rgb(221,141,142)	1.969	2,2
Rxra	Plb1	0.58159	48.9	0.404	rgb(221,140,141)	1.969	2,2
Satb1	Aldh1b1	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Satb1	Fbln1	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Scrt1	Myo1f	-0.58159	48.9	-4.0E-01	rgb(131,165,232)	1.969	2,2
Six1	Neto1	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	2,2
Smad3	Frmd4b	0.58159	48.9	0.401	rgb(221,140,141)	1.969	None
Sox13	Gm4858	0.58159	48.9	0.397	rgb(221,141,142)	1.969	2,2
Sox6	Gbp4	0.58159	48.9	0.4	rgb(221,141,141)	1.969	None
Sox6	Xylt2	-0.58159	48.9	-4.0E-01	rgb(129,164,232)	1.969	2,2
Stat4	Tmed3	0.58159	48.9	0.401	rgb(221,140,141)	1.969	None
Tcf4	Ccdc40	0.58159	48.9	0.404	rgb(221,140,141)	1.969	None
Tead1	Pvt1	0.58159	48.9	0.404	rgb(221,140,141)	1.969	None
Trp73	Mmp16	-0.58159	48.9	-4.0E-01	rgb(131,165,232)	1.969	2,2
Trp73	Slc1a4	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	2,2
Zbtb1	Foxb1	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	2,2
Zbtb7a	Adm2	0.58159	48.9	0.403	rgb(221,140,141)	1.969	2,2
Zeb2	Metrnl	0.58159	48.9	0.397	rgb(221,141,142)	1.969	2,2
Zfp184	Unc93b1	0.58159	48.9	0.4	rgb(221,141,141)	1.969	2,2
Zfp219	Runx2	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Zfp358	Amdhd2	0.58159	48.9	0.403	rgb(221,140,141)	1.969	2,2
Zfp462	Mpped2	0.58159	48.9	0.4	rgb(221,141,141)	1.969	2,2
Zfp472	Ppp1r10	-0.58159	48.9	-4.0E-01	rgb(129,164,232)	1.969	2,2
Zfp513	Clybl	-0.58159	48.9	-4.0E-01	rgb(130,164,232)	1.969	2,2
Zfp536	Depdc7	0.58159	48.9	0.402	rgb(221,140,141)	1.969	2,2
Zfp629	Syce2	0.58159	48.9	0.399	rgb(221,141,142)	1.969	2,2
Zfp652	Dmd	0.58159	48.9	0.398	rgb(221,141,142)	1.969	None
Zfp667	Apobec2	0.58159	48.9	0.398	rgb(221,141,142)	1.969	2,2
Zic2	Pgap1	0.58159	48.9	0.402	rgb(221,140,141)	1.969	2,2
Zscan29	Slc25a45	0.58159	48.9	0.403	rgb(221,140,141)	1.969	2,2
Arid3a	Nxn	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	None
Arid3b	Neat1	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	None
Atf5	Rps6ka4	-0.58004	48.88	-3.8E-01	rgb(134,166,232)	1.9686	2,2
Batf	Fbn2	-0.58004	48.88	-3.8E-01	rgb(133,166,232)	1.9686	2,2
Batf	Grp	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
Batf	Rtn1	0.58004	48.88	0.384	rgb(221,144,144)	1.9686	2,2
Batf3	Clic5	0.58004	48.88	0.384	rgb(221,144,144)	1.9686	2,2
Cebpb	Mta3	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	2,2
Elk3	Calcr	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	2,2
Eomes	Tlk1	0.58004	48.88	0.375	rgb(221,145,146)	1.9686	2,2
Epas1	Usp44	0.58004	48.88	0.376	rgb(221,145,146)	1.9686	2,2
Ets1	Pigb	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
Ets1	Tlr12	0.58004	48.88	0.376	rgb(221,145,146)	1.9686	None
Fosb	Prkab2	0.58004	48.88	0.382	rgb(221,144,145)	1.9686	None
Fosl1	Rpp25	0.58004	48.88	0.377	rgb(221,145,146)	1.9686	2,2
Fosl1	Tigit	0.58004	48.88	0.376	rgb(221,145,146)	1.9686	None
Fosl2	Basp1	0.58004	48.88	0.378	rgb(221,145,146)	1.9686	None
Fosl2	Itgb3	0.58004	48.88	0.382	rgb(221,144,145)	1.9686	None
Fosl2	S1pr3	0.58004	48.88	0.382	rgb(221,144,145)	1.9686	None
Foxf2	Jmjd6	-0.58004	48.88	-3.8E-01	rgb(134,167,232)	1.9686	2,2
Gata1	Stard8	-0.58004	48.88	-3.8E-01	rgb(134,166,232)	1.9686	2,2
Gata1	Tcea3	0.58004	48.88	0.378	rgb(221,145,146)	1.9686	2,2
Gm13157	Xpnpep1	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	2,2
Hes5	Acot6	0.58004	48.88	0.376	rgb(221,145,146)	1.9686	2,2
Hif3a	Sp9	0.58004	48.88	0.378	rgb(221,145,146)	1.9686	2,2
Hlf	Prnp	-0.58004	48.88	-3.8E-01	rgb(134,167,231)	1.9686	None
Irf5	Grn	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	2,2
Irf8	Nts	0.58004	48.88	0.376	rgb(221,145,146)	1.9686	None
Kdm5b	Ccno	-0.58004	48.88	-3.8E-01	rgb(134,166,232)	1.9686	2,2
Klf4	Ada	-0.58004	48.88	-3.8E-01	rgb(134,167,232)	1.9686	None
L3mbtl3	Gsta4	0.58004	48.88	0.38	rgb(221,145,145)	1.9686	2,2
Lef1	Erap1	-0.58004	48.88	-3.8E-01	rgb(134,166,232)	1.9686	None
Lef1	Jag2	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	None
Lhx6	Maml3	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	2,2
Lyl1	Ctla2a	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	None
Msc	Cav1	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	2,2
Msc	Lime1	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	2,2
Mxi1	Gys1	0.58004	48.88	0.375	rgb(221,145,146)	1.9686	2,2
Mybl1	Ninl	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	2,2
Nfatc1	Abcg1	-0.58004	48.88	-3.8E-01	rgb(134,166,232)	1.9686	None
Nfatc4	Adam19	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	2,2
Nkx3-1	B4galt2	0.58004	48.88	0.384	rgb(221,144,144)	1.9686	2,2
Nr4a1	Dusp1	0.58004	48.88	0.377	rgb(221,145,146)	1.9686	2,2
Otx1	Mak	0.58004	48.88	0.377	rgb(221,145,146)	1.9686	None
Ovol2	Selp	0.58004	48.88	0.375	rgb(221,145,146)	1.9686	2,2
Pknox1	Lif	-0.58004	48.88	-3.8E-01	rgb(136,167,231)	1.9686	None
Plagl1	Dtx4	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	2,2
Pparg	Cass4	0.58004	48.88	0.383	rgb(221,144,145)	1.9686	None
Prrx1	Rnf125	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	None
Rarg	Scn1b	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	None
Rela	B4galnt1	0.58004	48.88	0.384	rgb(221,144,145)	1.9686	None
Rela	Muc1	0.58004	48.88	0.379	rgb(221,145,145)	1.9686	None
Relb	Plekha2	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
Rfx7	Heatr1	0.58004	48.88	0.38	rgb(221,144,145)	1.9686	None
Rorc	Bspry	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
Rorc	Oaz3	0.58004	48.88	0.381	rgb(221,144,145)	1.9686	2,2
Rreb1	Trib2	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
Sall4	Aicda	0.58004	48.88	0.383	rgb(221,144,145)	1.9686	2,2
Six5	Tfpi	-0.58004	48.88	-3.8E-01	rgb(135,167,231)	1.9686	None
