TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Casz1	Pank1	-0.90531	44.335	-3.3E-01	rgb(144,173,230)	1.8814	2,2
Runx2	Ar	0.90527	46.16	0.157	rgb(219,187,187)	1.9181	None
Sgsm2	Lepre1	0.90527	46.135	0.135	rgb(218,191,191)	1.9176	2,2
Hsf1	Samd1	0.90524	45.33	0.068	rgb(218,204,204)	1.9014	None
Mtf2	Rnf181	-0.90524	45.33	-3.3E-01	rgb(146,174,229)	1.9014	2,2
Zfp934	Agap1	0.90522	45.33	0.332	rgb(221,154,154)	1.9014	2,2
Atf3	Prss32	0.90516	46.08	0.079	rgb(218,202,202)	1.9165	None
Zfp429	Eaf2	0.90516	45.76	0.258	rgb(220,168,168)	1.91	2,2
Zhx3	Golm1	0.90516	45.77	0.266	rgb(220,166,167)	1.9102	2,2
Prdm8	Scg2	0.90514	46.135	0.115	rgb(218,195,195)	1.9176	2,2
Mxi1	Rasgrp4	0.90511	44.77	0.042	rgb(217,209,209)	1.8901	None
Zbtb33	Dctn4	-0.90511	44.77	-2.7E-01	rgb(159,182,227)	1.8901	None
Pou5f2	Sult1a1	0.90509	46.135	0.137	rgb(219,191,191)	1.9176	2,2
Gata3	Pigr	0.90507	43.945	0.446	rgb(222,132,133)	1.8735	None
Stat3	Sbno2	0.90505	44.345	0.344	rgb(221,151,152)	1.8816	None
Myt1l	Syt9	0.90503	46.16	0.161	rgb(219,186,187)	1.9181	2,2
Zfp9	Mmp10	0.90501	45.635	0.136	rgb(218,191,191)	1.9075	2,2
Ahr	Ccno	0.90497	44.285	0.283	rgb(220,163,164)	1.8804	None
Lyl1	Gm2447	-0.90497	44.285	-2.9E-01	rgb(155,179,228)	1.8804	None
Zfp629	Krtcap2	0.90496	44.29	0.289	rgb(220,162,162)	1.8805	2,2
Srf	Cmas	-0.90494	46.105	-9.6E-02	rgb(196,204,221)	1.917	None
Nr2f1	Sh3bp5	-0.90492	46.14	-7.0E-03	rgb(215,216,217)	1.9177	None
Tead1	Ston1	-0.9049	44.775	-6.6E-02	rgb(203,208,220)	1.8902	2,2
Sgsm2	Bcar1	-0.90488	45.335	-3.4E-01	rgb(144,173,230)	1.9015	2,2
Zbtb32	5330426P16Rik	0.90486	44.73	0.231	rgb(220,173,173)	1.8893	2,2
Zfp516	Apol9b	-0.90484	46.155	-1.5E-01	rgb(184,197,223)	1.918	2,2
Rarg	Gpr68	0.90483	45.225	0.226	rgb(219,174,174)	1.8993	None
Irf8	Stat4	-0.90481	46.16	-4.0E-02	rgb(208,212,219)	1.9181	None
Irf9	Tapbp	0.90479	45.665	0.168	rgb(219,185,185)	1.9081	None
Zfp281	Fam114a1	0.90477	46.135	0.138	rgb(219,191,191)	1.9176	None
Rfx1	S100a13	-0.90475	45.81	-3.0E-02	rgb(211,213,218)	1.911	None
Sp6	1190002N15Rik	-0.90473	44.765	-2.7E-01	rgb(159,182,227)	1.89	None
Gli3	Slco3a1	0.90471	46.105	0.109	rgb(218,196,196)	1.917	None
Cebpb	Calcrl	0.9047	44.255	0.253	rgb(220,169,169)	1.8798	None
Hoxd4	Npas2	0.90468	46.13	0.125	rgb(218,193,193)	1.9175	2,2
Jund	Hmgcr	0.90466	46.135	0.014	rgb(217,214,214)	1.9176	None
Zbtb17	Vamp2	-0.90464	45.785	-2.8E-01	rgb(156,180,228)	1.9105	2,2
Tbx6	Hmgcr	-0.90462	45.825	-3.3E-01	rgb(146,174,229)	1.9113	2,2
Klf12	Tubb2b	0.9046	45.215	0.214	rgb(219,176,176)	1.8991	None
Aebp1	Usp54	0.90458	45.36	0.36	rgb(221,148,149)	1.902	2,2
Smad3	Tmem229b	-0.90456	45.635	-1.3E-01	rgb(188,199,222)	1.9075	None
Zfp91	Ascc1	-0.90455	43.885	-3.9E-01	rgb(133,166,232)	1.8723	2,2
Foxb1	Rrad	0.90451	46.15	0.147	rgb(219,189,189)	1.9179	None
Nfkb2	Pde2a	-0.90451	46.15	-1.5E-01	rgb(184,197,223)	1.9179	2,2
Satb1	Tert	-0.90449	44.345	-3.4E-01	rgb(143,172,230)	1.8816	2,2
Tead1	Btla	0.90447	44.325	0.218	rgb(219,175,176)	1.8812	None
Dpf1	Zfp354c	0.90445	45.845	0.345	rgb(221,151,152)	1.9117	2,2
Zfp879	Gm1123	0.90443	45.8	0.297	rgb(220,160,161)	1.9108	2,2
Bhlhe40	Bend3	-0.90442	44.305	-8.4E-02	rgb(199,206,220)	1.8808	None
Gm13154	Vps13a	0.9044	46.16	0.164	rgb(219,186,186)	1.9181	2,2
Zfp618	Apod	0.90438	45.795	0.297	rgb(220,160,161)	1.9107	2,2
Zfp462	AI414108	0.90436	46.16	0.161	rgb(219,186,187)	1.9181	2,2
Zfp618	Agpat9	0.90434	45.8	0.299	rgb(220,160,160)	1.9108	2,2
A430033K04Rik	Atcay	0.90432	46.15	0.147	rgb(219,189,189)	1.9179	2,2
Sox4	Ms4a4c	0.9043	46.16	0.159	rgb(219,187,187)	1.9181	None
Zbed4	Tlr2	-0.90429	45.34	-3.4E-01	rgb(143,172,230)	1.9016	2,2
Atmin	Ascl4	-0.90427	45.62	-1.2E-01	rgb(191,201,222)	1.9072	2,2
Rest	Wdfy2	0.90425	44.765	0.265	rgb(220,166,167)	1.89	None
Zfp367	Tbc1d16	0.90423	45.785	0.287	rgb(220,162,163)	1.9105	2,2
Zbtb7b	Pkp3	0.90421	46.12	0.039	rgb(217,210,210)	1.9173	None
Gm13242	Calhm1	0.90419	46.15	0.153	rgb(219,188,188)	1.9179	2,2
Zfp334	Gsn	0.90417	45.655	0.159	rgb(219,187,187)	1.9079	2,2
Tead1	Cd28	0.90416	46.15	0.05	rgb(218,207,207)	1.9179	None
Nr2f1	Cav1	0.90414	45.21	0.059	rgb(218,206,206)	1.899	None
Jun	Sfrp2	0.90412	46.14	0.139	rgb(219,190,191)	1.9177	None
Zfp606	Dsp	-0.9041	45.8	-3.0E-01	rgb(152,177,228)	1.9108	2,2
Pou5f2	2610034B18Rik	0.90408	45.73	0.229	rgb(220,173,174)	1.9094	2,2
Atf2	Galk1	-0.90406	45.33	-3.3E-01	rgb(145,173,230)	1.9014	2,2
Zbtb48	Lix1l	-0.90402	45.26	-2.6E-01	rgb(160,182,227)	1.9	2,2
Zfp9	Prdm16	0.90402	45.35	0.35	rgb(221,150,151)	1.9018	2,2
Gm10324	D130043K22Rik	-0.90401	46.155	-1.6E-01	rgb(183,196,223)	1.918	2,2
Mafg	Ptprf	0.90399	46.12	0.121	rgb(218,194,194)	1.9173	None
Tulp2	Il17rc	0.90397	45.775	0.275	rgb(220,164,165)	1.9103	2,2
Tcf12	Cd47	-0.90395	45.15	-1.2E-01	rgb(191,201,221)	1.8978	None
Ahr	Arhgap10	-0.90393	45.655	-1.5E-01	rgb(183,197,223)	1.9079	None
Zfp444	H2afx	0.90391	45.72	0.221	rgb(219,175,175)	1.9092	2,2
Zfp277	Lbh	0.90389	46.135	0.135	rgb(218,191,191)	1.9176	2,2
Snai3	Pvt1	-0.90388	46.14	-5.3E-02	rgb(206,210,219)	1.9177	None
Batf	Gem	0.90386	44.73	0.228	rgb(220,174,174)	1.8893	None
Irf1	Satb1	0.90384	45.78	0.281	rgb(220,163,164)	1.9104	None
Zfp704	Tnfrsf13c	0.90382	46.145	0.147	rgb(219,189,189)	1.9178	2,2
Dpf1	Mboat2	0.9038	45.71	0.213	rgb(219,176,177)	1.909	2,2
Atmin	C1ql3	0.90378	46.085	0.084	rgb(218,201,201)	1.9166	2,2
Zfp534	S100a6	-0.90376	45.79	-2.9E-01	rgb(154,179,228)	1.9106	2,2
Mafb	Scn11a	0.90375	46.135	0.133	rgb(218,192,192)	1.9176	None
Dpf3	Zfp503	0.90373	45.195	0.194	rgb(219,180,180)	1.8987	2,2
Cenpt	Pld2	0.90371	44.75	0.249	rgb(220,169,170)	1.8897	2,2
Klf7	Guca1a	0.90369	44.74	0.121	rgb(218,194,194)	1.8895	None
Sohlh1	Mafb	0.90367	45.76	0.261	rgb(220,167,168)	1.91	2,2
Esr1	Metrnl	0.90365	46.075	0.079	rgb(218,202,202)	1.9164	None
Nkx3-1	Wls	0.90363	45.675	0.158	rgb(219,187,187)	1.9083	None
Zscan29	Sfrp2	0.90361	45.805	0.302	rgb(220,159,160)	1.9109	2,2
Klf6	Sh3gl3	-0.9036	45.19	-1.9E-01	rgb(175,192,224)	1.8986	2,2
C030039L03Rik	Itga7	0.90358	44.315	0.318	rgb(220,156,157)	1.881	2,2
Klf5	Tppp	0.90356	45.74	0.236	rgb(220,172,172)	1.9096	None
Zfp534	Fgd4	0.90354	45.725	0.223	rgb(219,174,175)	1.9093	2,2
Osr2	Srpk1	0.90352	44.795	0.012	rgb(217,215,215)	1.8906	2,2
Zeb2	Tmem120b	0.9035	45.79	0.29	rgb(220,162,162)	1.9106	2,2
Rest	Adra2a	0.90348	45.705	0.201	rgb(219,179,179)	1.9089	None
Phf20	Tmem220	0.90347	45.74	0.24	rgb(220,171,172)	1.9096	2,2
Zfp667	Rhd	0.90345	45.8	0.304	rgb(220,159,160)	1.9108	2,2
Nr4a1	Tnni1	-0.90343	45.825	-1.0E-01	rgb(195,203,221)	1.9113	None
Zfp653	Mdn1	0.90341	45.785	0.283	rgb(220,163,164)	1.9105	2,2
Nfkb1	Nr4a3	0.90339	46.135	0.134	rgb(218,191,192)	1.9176	None
Sp6	Crtam	-0.90337	45.705	-2.0E-01	rgb(173,190,225)	1.9089	2,2
Gfi1	Calhm1	-0.90335	44.29	-9.9E-02	rgb(196,204,221)	1.8805	None
Nfe2l2	Msrb3	-0.90334	45.19	-1.9E-01	rgb(176,192,224)	1.8986	None
Sp6	Cyp26b1	-0.90332	45.31	-3.1E-01	rgb(150,176,229)	1.901	2,2
Fli1	Egr3	-0.9033	46.14	-1.4E-01	rgb(186,198,222)	1.9177	None
Phf20	Abca5	0.90328	45.78	0.282	rgb(220,163,164)	1.9104	2,2
Hoxd4	Aard	0.90326	46.145	0.148	rgb(219,189,189)	1.9178	2,2
Tal2	Gpr101	0.90324	46.145	0.145	rgb(219,189,190)	1.9178	2,2
Plscr1	Bik	0.90322	45.735	0.235	rgb(220,172,173)	1.9095	2,2
Aebp2	Ust	0.9032	44.79	0.288	rgb(220,162,162)	1.8905	2,2
Skil	Tppp	0.90319	45.735	0.239	rgb(220,171,172)	1.9095	2,2
Naif1	Sra1	-0.90317	45.765	-2.6E-01	rgb(160,182,227)	1.9101	2,2
Zfp831	Rnf150	0.90315	45.81	0.308	rgb(220,158,159)	1.911	2,2
Sp6	Itgb7	-0.90313	45.78	-2.8E-01	rgb(156,180,228)	1.9104	2,2
Sox15	Kirrel3	0.90311	44.78	0.28	rgb(220,164,164)	1.8903	None
Lin28b	Chn1	0.90309	45.745	0.242	rgb(220,171,171)	1.9097	2,2
Egr1	Cisd3	-0.90307	45.595	-3.6E-02	rgb(209,212,218)	1.9067	None
Stat3	Cspg5	-0.90306	45.73	-1.3E-01	rgb(190,200,222)	1.9094	None
Ascl2	Nphp3	-0.90304	45.595	-2.7E-02	rgb(211,213,218)	1.9067	None
Zfp263	M6pr	0.90302	46.12	0.121	rgb(218,194,194)	1.9173	None
Gabpa	Adamtsl3	0.903	44.725	0.223	rgb(219,174,175)	1.8892	None
Lhx5	Bpnt1	0.90298	46.135	0.132	rgb(218,192,192)	1.9176	None
Zik1	Dcp2	0.90296	45.775	0.277	rgb(220,164,165)	1.9103	2,2
Jun	Flt3l	0.90293	45.2	0.2	rgb(219,179,179)	1.8988	None
Zfp608	Stra6	-0.90293	45.345	-3.4E-01	rgb(143,172,230)	1.9017	2,2
Zfp580	Plscr3	0.90291	45.335	0.334	rgb(221,153,154)	1.9015	2,2
Pou5f2	Akap14	0.90289	45.755	0.253	rgb(220,169,169)	1.9099	2,2
Maf	Aldh1b1	-0.90287	45.58	-5.3E-02	rgb(206,210,219)	1.9064	None
Ankzf1	Fut4	0.90285	45.795	0.291	rgb(220,161,162)	1.9107	2,2
Batf	Ebf1	0.90283	46.085	0.088	rgb(218,200,200)	1.9166	None
Klf2	Socs5	0.90279	44.3	0.068	rgb(218,204,204)	1.8807	None
Tal2	Zdbf2	0.90279	45.695	0.199	rgb(219,179,179)	1.9087	2,2
Zfp791	Nrbp2	-0.90278	45.77	-2.7E-01	rgb(159,182,227)	1.9102	2,2
Tcf4	H1f0	0.90276	44.68	0.16	rgb(219,186,187)	1.8883	None
Etv5	Ppip5k2	0.90274	45.635	0.137	rgb(219,191,191)	1.9075	None
Tbx6	Rpa2	-0.90272	45.295	-3.0E-01	rgb(152,178,228)	1.9007	2,2
Klf10	Bmp2	-0.9027	45.44	-4.4E-01	rgb(122,159,234)	1.9036	2,2
Relb	Zdhhc18	0.90268	45.175	0.172	rgb(219,184,185)	1.8983	None
Zfp516	Hspa2	0.90266	45.195	0.198	rgb(219,179,180)	1.8987	2,2
Relb	Il1r1	-0.90265	45.755	-2.5E-01	rgb(162,184,227)	1.9099	None
Naif1	Acot13	-0.90263	45.715	-2.2E-01	rgb(170,188,225)	1.9091	2,2
Cebpb	Polr3gl	0.90261	45.685	0.185	rgb(219,182,182)	1.9085	None
Zbtb4	Bcl11b	0.90259	45.725	0.225	rgb(219,174,174)	1.9093	None
Grhl2	2900026A02Rik	-0.90257	45.17	-1.7E-01	rgb(180,195,223)	1.8982	2,2
Zfp148	Dysf	0.90255	44.355	0.354	rgb(221,149,150)	1.8818	None
Phf20	Dennd3	0.90252	45.18	0.176	rgb(219,183,184)	1.8984	2,2
Tead1	Ptpn4	0.90252	45.18	0.089	rgb(218,200,200)	1.8984	None
Rest	Zfp362	-0.9025	46.105	-1.0E-01	rgb(195,203,221)	1.917	None
Mitf	Mbp	0.90248	45.32	0.111	rgb(218,196,196)	1.9012	None
Dach2	Mrgpre	0.90246	45.765	0.265	rgb(220,166,167)	1.9101	2,2
Zzz3	Gzmb	-0.90244	45.775	-2.8E-01	rgb(157,181,227)	1.9103	2,2
Atmin	Cspg5	0.90242	45.19	0.19	rgb(219,181,181)	1.8986	2,2
Zbtb4	Pkp3	-0.9024	46.105	-6.6E-02	rgb(203,208,220)	1.917	None
L3mbtl3	Gsta4	0.90237	45.755	0.259	rgb(220,168,168)	1.9099	2,2
Thap1	Nfkbia	0.90237	45.68	0.18	rgb(219,183,183)	1.9084	None
Hmga2	4930523C07Rik	0.90235	46.12	0.122	rgb(218,194,194)	1.9173	None
Phf1	Spire1	-0.90233	45.79	-2.9E-01	rgb(155,179,228)	1.9106	2,2
Zeb1	Ctla2a	0.90231	43.85	0.348	rgb(221,150,151)	1.8716	None
Aebp1	1700030K09Rik	0.90229	44.755	0.253	rgb(220,169,169)	1.8898	2,2
Zfp281	Zfp608	0.90227	45.315	0.315	rgb(220,157,157)	1.9011	None
Sgsm2	Il9	-0.90225	44.24	-2.4E-01	rgb(166,186,226)	1.8795	2,2
Zfp956	Adrb2	0.90224	45.32	0.318	rgb(220,156,157)	1.9012	2,2
Lin28b	Esyt3	0.90222	45.715	0.217	rgb(219,176,176)	1.9091	2,2
Lin28b	Uaca	0.9022	45.285	0.288	rgb(220,162,163)	1.9005	2,2
Gabpa	Nes	0.90218	45.765	0.266	rgb(220,166,167)	1.9101	None
Elk3	Flot2	0.90216	45.69	0.187	rgb(219,181,182)	1.9086	None
Sp4	Heatr1	-0.90214	45.67	-1.7E-01	rgb(180,194,224)	1.9082	None
Sp4	Tmod2	-0.90212	45.715	-5.7E-02	rgb(205,210,219)	1.9091	None
Prdm8	Fap	0.90211	45.28	0.282	rgb(220,163,164)	1.9004	2,2
Atf3	Hspa2	0.90209	45.555	0.054	rgb(218,207,207)	1.9059	None
Zfp707	Mab21l3	-0.90207	45.715	-2.1E-01	rgb(170,189,225)	1.9091	2,2
Hoxd4	Slc16a2	0.90205	45.72	0.219	rgb(219,175,176)	1.9092	2,2
Zfp503	Vsig10	0.90203	46.1	0.098	rgb(218,198,198)	1.9169	2,2
Ovol2	Ypel4	0.90201	45.7	0.204	rgb(219,178,178)	1.9088	2,2
Cux1	Lpin3	-0.90199	43.935	-4.4E-01	rgb(122,159,234)	1.8733	2,2
Nfkb2	Lad1	0.90198	45.13	0.129	rgb(218,192,193)	1.8974	None
Zhx3	Tle6	-0.90196	45.76	-2.6E-01	rgb(161,183,227)	1.91	2,2
Zfp28	5430421N21Rik	0.90194	44.675	0.174	rgb(219,184,184)	1.8882	2,2
Zfp334	Gm11992	0.90192	45.18	0.177	rgb(219,183,183)	1.8984	2,2
Fli1	Emb	0.9019	44.305	0.303	rgb(220,159,160)	1.8808	None
Tead1	Ttc16	-0.90188	45.73	-2.3E-01	rgb(167,186,226)	1.9094	None
Zbtb46	Serpinb6b	0.90186	43.945	0.446	rgb(222,132,133)	1.8735	2,2
Zfp184	Gyk	0.90184	45.77	0.272	rgb(220,165,166)	1.9102	2,2
Zfp750	Ero1l	-0.90183	45.38	-3.8E-01	rgb(134,167,231)	1.9024	2,2
Six5	Itpr1	0.90181	45.65	0.087	rgb(218,200,201)	1.9078	None
Srebf1	Idh1	0.90179	44.255	0.253	rgb(220,169,169)	1.8798	None
Sp6	Cadm4	0.90177	45.38	0.378	rgb(221,145,145)	1.9024	None
Plagl1	Hspa12a	0.90175	45.145	0.148	rgb(219,189,189)	1.8977	None
Zfp449	Bex1	0.90173	45.755	0.255	rgb(220,168,169)	1.9099	2,2
Nfkb1	Ankrd6	0.90171	44.345	0.344	rgb(221,151,152)	1.8816	None
Satb1	Cmtm7	-0.9017	44.29	-2.9E-01	rgb(154,179,228)	1.8805	2,2
Sox6	Exoc4	0.90168	45.745	0.243	rgb(220,171,171)	1.9097	None
Tshz2	Acad9	-0.90166	45.76	-2.6E-01	rgb(160,182,227)	1.91	2,2
Zfp52	Tmem173	-0.90164	45.75	-2.5E-01	rgb(163,184,226)	1.9098	2,2
Sox15	4933406I18Rik	0.90162	45.67	0.021	rgb(217,213,213)	1.9082	None
Hmgb3	Myh10	0.90158	45.64	0.139	rgb(219,190,191)	1.9076	2,2
Hoxd4	Lta	0.90158	45.64	0.14	rgb(219,190,191)	1.9076	2,2
Trp73	Nfat5	0.90157	45.225	0.024	rgb(217,212,212)	1.8993	None
Nfat5	Drosha	0.90155	46.085	0.082	rgb(218,201,201)	1.9166	None
Rxra	0610012G03Rik	0.90153	45.605	0.102	rgb(218,197,198)	1.9069	None
Bhlhe41	Zfp473	-0.90151	44.23	-2.3E-01	rgb(168,187,226)	1.8793	None
Stat3	Tes	0.90149	45.745	0.243	rgb(220,171,171)	1.9097	None
Grhl2	Lrrc3	0.90147	45.585	0.083	rgb(218,201,201)	1.9065	2,2
Nkx3-1	Dirc2	0.90145	45.745	0.247	rgb(220,170,170)	1.9097	None
Maff	Angptl6	0.90143	44.34	0.029	rgb(217,211,211)	1.8815	None
Zfp511	Cdk18	0.90142	45.72	0.218	rgb(219,175,176)	1.9092	2,2
Bcl6	Sh2d7	0.9014	45.745	0.245	rgb(220,170,171)	1.9097	None
Zbtb33	Dgat1	-0.90138	44.685	-1.8E-01	rgb(177,193,224)	1.8884	None
Zfp655	Chm	0.90136	43.845	0.346	rgb(221,151,152)	1.8715	2,2
Cebpg	Lax1	-0.90134	45.69	-1.9E-01	rgb(175,192,224)	1.9086	None
Hsf1	Auh	-0.90132	44.73	-2.3E-01	rgb(166,186,226)	1.8893	None
Nfe2	Aldh4a1	0.9013	45.65	0.072	rgb(218,203,203)	1.9078	None
Zfp579	Eps8l1	0.90129	45.68	0.182	rgb(219,182,183)	1.9084	2,2
Sp4	5031414D18Rik	0.90127	43.84	0.338	rgb(221,153,153)	1.8714	None
Gm14295	Arf1	-0.90123	45.705	-2.0E-01	rgb(173,190,225)	1.9089	2,2
Hsf1	Cst3	0.90123	45.665	0.025	rgb(217,212,212)	1.9081	None
Zfp35	Sfmbt2	0.90121	44.355	0.351	rgb(221,150,151)	1.8818	2,2
Peg3	B4galt6	0.90119	45.685	0.183	rgb(219,182,182)	1.9085	2,2
Batf	Tec	0.90114	45.635	0.132	rgb(218,192,192)	1.9075	None
Gm13157	Xpnpep1	-0.90114	45.34	-3.4E-01	rgb(143,172,230)	1.9016	2,2
Zfp275	Orm3	0.90114	46.065	0.062	rgb(218,205,205)	1.9162	2,2
Bhlhe40	Aldoc	0.90112	45.145	0.084	rgb(218,201,201)	1.8977	None
Rxrb	Ahdc1	0.9011	43.83	0.327	rgb(221,154,155)	1.8712	None
Gm14295	Ascl2	0.90108	45.76	0.262	rgb(220,167,167)	1.91	2,2
Thrb	Nckipsd	-0.90106	45.255	-2.6E-01	rgb(162,183,227)	1.8999	None
Foxp2	Basp1	0.90104	45.685	0.184	rgb(219,182,182)	1.9085	2,2
Ovol2	Acvr1c	0.90102	45.295	0.294	rgb(220,161,161)	1.9007	2,2
Zfp472	Jmjd6	-0.90101	45.79	-2.9E-01	rgb(153,178,228)	1.9106	2,2
Hey1	Smurf2	0.90099	45.32	0.318	rgb(221,156,157)	1.9012	None
Ybx2	Grtp1	0.90097	45.735	0.236	rgb(220,172,172)	1.9095	2,2
Homez	Rprd1a	0.90095	45.28	0.283	rgb(220,163,164)	1.9004	None
Zfp334	Rgs8	0.90093	45.72	0.215	rgb(219,176,176)	1.9092	2,2
Sp6	Il6	0.90091	45.68	0.169	rgb(219,185,185)	1.9084	2,2
Phf20	Gkap1	0.90089	45.71	0.211	rgb(219,177,177)	1.909	2,2
Ebf1	Pacsin1	0.90088	45.585	0.086	rgb(218,201,201)	1.9065	None
Cenpt	L1cam	0.90086	45.665	0.166	rgb(219,185,186)	1.9081	2,2
Zfp641	Speer3	0.90084	45.735	0.233	rgb(220,173,173)	1.9095	2,2
Tcf12	Arc	0.90082	44.755	0.005	rgb(217,216,216)	1.8898	None
Irf5	Lrp12	-0.9008	43.825	-1.7E-01	rgb(180,194,224)	1.8711	None
Foxp3	Lhx6	0.90078	44.225	0.175	rgb(219,183,184)	1.8792	None
Zfp791	Svep1	0.90076	45.735	0.233	rgb(220,172,173)	1.9095	2,2
Zfp90	Gprasp2	0.90075	45.7	0.2	rgb(219,179,179)	1.9088	2,2
Nacc2	Tceal3	0.90073	45.755	0.255	rgb(220,168,169)	1.9099	2,2
D3Ertd254e	Abca5	0.90069	45.37	0.373	rgb(221,146,146)	1.9022	2,2
Sp6	Exoc6	-0.90069	45.37	-3.7E-01	rgb(136,168,231)	1.9022	2,2
Irf7	Thbs3	0.90067	45.72	0.03	rgb(217,211,211)	1.9092	None
Zfp266	Phf6	0.90065	44.76	0.26	rgb(220,167,168)	1.8899	2,2
Zfp280b	Fam20b	0.90063	45.73	0.232	rgb(220,173,173)	1.9094	2,2
Peg3	Fbn1	0.90061	45.715	0.213	rgb(219,176,177)	1.9091	2,2
Zfp750	Zfp365	0.9006	44.335	0.335	rgb(221,153,154)	1.8814	2,2
Zfp869	Dhcr24	-0.90058	45.26	-2.6E-01	rgb(160,182,227)	1.9	2,2
Zfp641	Litaf	-0.90056	44.7	-2.0E-01	rgb(174,191,225)	1.8887	2,2
Zfp473	Rps6ka3	0.90054	45.735	0.236	rgb(220,172,172)	1.9095	2,2
Nhlh1	Cmtm7	0.90052	45.7	0.203	rgb(219,178,179)	1.9088	None
Rest	B430319G15Rik	0.9005	45.69	0.194	rgb(219,180,180)	1.9086	None
Zfp275	Hexb	-0.90048	45.27	-2.7E-01	rgb(159,182,227)	1.9002	2,2
Gfi1	Ypel2	-0.90045	44.255	-1.2E-01	rgb(192,202,221)	1.8798	None
Zfp536	Etnk2	0.90045	44.255	0.255	rgb(220,168,169)	1.8798	2,2
Zfp511	Rgs19	0.90043	44.71	0.212	rgb(219,177,177)	1.8889	2,2
Atf3	Rab19	0.90041	45.705	0.205	rgb(219,178,178)	1.9089	None
Zfp184	Cmtm8	0.90039	45.715	0.219	rgb(219,175,176)	1.9091	2,2
Terf1	Zbtb7c	-0.90037	45.7	-2.0E-01	rgb(173,190,225)	1.9088	2,2
Phf20	Serpine2	-0.90035	45.705	-2.1E-01	rgb(172,190,225)	1.9089	2,2
Arid5a	Spred3	0.90034	44.695	0.194	rgb(219,180,180)	1.8886	None
Stat4	Nudt6	-0.90032	43.815	-3.1E-01	rgb(151,177,229)	1.8709	None
Foxf2	Mettl8	0.9003	46.045	0.002	rgb(217,217,217)	1.9158	None
Prdm8	Cx3cl1	0.90028	45.73	0.227	rgb(219,174,174)	1.9094	2,2
Mafg	Enpp1	-0.90026	45.665	-5.7E-02	rgb(205,209,219)	1.9081	None
Eea1	Pms1	0.90024	45.725	0.226	rgb(219,174,174)	1.9093	2,2
Atmin	Syt7	0.9002	44.305	0.305	rgb(220,159,159)	1.8808	2,2
Peg3	Fzd3	0.9002	45.7	0.201	rgb(219,179,179)	1.9088	2,2
Foxp2	Fermt2	0.90019	45.655	0.151	rgb(219,188,188)	1.9079	2,2
Zfp770	Zfp568	0.90017	45.485	0.484	rgb(222,125,126)	1.9045	2,2
Zfp503	Rd3	0.90015	45.275	0.275	rgb(220,165,165)	1.9003	2,2
Aebp2	Thoc3	-0.90013	45.715	-2.1E-01	rgb(170,189,225)	1.9091	2,2
Zfp948	Bbs12	0.90011	45.54	0.536	rgb(223,115,116)	1.9056	2,2
Gm13251	Unc119b	-0.90009	45.71	-2.1E-01	rgb(171,189,225)	1.909	2,2
Zbtb37	Zfp7	0.90007	45.545	0.543	rgb(223,113,114)	1.9057	2,2
Zscan10	Apitd1	0.90006	43.945	0.445	rgb(222,132,133)	1.8735	None
Zfp276	Ing2	-0.90004	45.725	-2.2E-01	rgb(169,188,225)	1.9093	2,2
Zfp960	Aim2	0.90002	45.725	0.227	rgb(219,174,174)	1.9093	2,2
Zfp90	Bik	0.9	45.275	0.275	rgb(220,165,165)	1.9003	2,2
Zfp112	Tmem136	-0.89998	45.69	-1.9E-01	rgb(176,192,224)	1.9086	2,2
Trps1	Rgs1	0.89996	45.36	0.363	rgb(221,148,148)	1.902	2,2
Klf4	Pygl	0.89994	45.145	0.143	rgb(219,190,190)	1.8977	None
Zfp960	Zan	0.89993	44.75	0.25	rgb(220,169,170)	1.8897	2,2
Sp9	Lect1	0.89991	45.725	0.223	rgb(219,174,175)	1.9093	2,2
Zbtb7b	Itga3	0.89989	45.615	0.087	rgb(218,200,201)	1.9071	None
Grhl2	Rnf217	0.89987	45.705	0.204	rgb(219,178,178)	1.9089	2,2
Klf5	Etv1	-0.89985	45.72	-2.2E-01	rgb(170,188,225)	1.9092	None
Zbtb46	Ccl22	0.89983	44.8	0.301	rgb(220,160,160)	1.8907	2,2
Mxd3	9430020K01Rik	0.89981	46.03	0.029	rgb(217,211,212)	1.9155	2,2
Zfp219	Egr2	-0.8998	45.125	-9.2E-02	rgb(197,205,220)	1.8973	None
Ets1	Slc41a3	0.89978	43.835	0.334	rgb(221,153,154)	1.8713	None
Zfp503	Lims2	0.89976	45.36	0.364	rgb(221,147,148)	1.902	2,2
Nkx1-2	Sgip1	0.89974	45.27	0.03	rgb(217,211,211)	1.9002	None
Nfe2	Cd84	-0.89972	45.635	-9.4E-02	rgb(197,205,221)	1.9075	None
Zfp873	Gpr82	0.8997	45.705	0.207	rgb(219,177,178)	1.9089	2,2
Rbck1	Ankrd39	0.89968	45.405	0.405	rgb(221,140,140)	1.9029	2,2
Ovol2	A930003A15Rik	0.89966	45.7	0.198	rgb(219,179,180)	1.9088	2,2
Tsc22d1	A930004D18Rik	-0.89963	45.38	-3.8E-01	rgb(134,167,232)	1.9024	2,2
Zfp523	Ptpn1	-0.89963	45.695	-2.6E-02	rgb(211,214,218)	1.9087	None
Ovol2	Fut4	0.89961	45.695	0.195	rgb(219,180,180)	1.9087	2,2
