TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Sp110	Cdkn2d	0.99797	50.21	0.714	rgb(225, 81, 82)	1.9953	2,2
Sp2	Psmd8	-0.99797	50.21	-7.1E-01	rgb( 63,123,244)	1.9953	None
E2f4	Dars2	0.99784	50.17	0.673	rgb(224, 88, 90)	1.9945	None
Eea1	Pkp4	0.99784	50.17	0.667	rgb(224, 90, 91)	1.9945	2,2
Esr1	Penk	0.99784	50.17	0.675	rgb(224, 88, 89)	1.9945	None
Gabpa	Ecd	0.99784	50.17	0.666	rgb(224, 90, 91)	1.9945	None
Hif1a	Aldoa	0.99784	50.17	0.675	rgb(224, 88, 89)	1.9945	2,2
Stat1	Hk1	0.99784	50.17	0.668	rgb(224, 89, 91)	1.9945	None
Zfp473	Fkrp	-0.99784	50.17	-6.7E-01	rgb( 71,128,243)	1.9945	2,2
Atf3	Atp11a	0.99775	50.2	0.702	rgb(225, 83, 84)	1.9951	2,2
Foxs1	Vax2	0.99775	50.2	0.7	rgb(225, 83, 85)	1.9951	2,2
Irf4	Chst15	0.99775	50.2	0.704	rgb(225, 83, 84)	1.9951	None
Irf8	Tbx21	0.99775	50.2	0.697	rgb(225, 84, 85)	1.9951	2,2
Sp110	Bcl2a1b	0.99775	50.2	0.696	rgb(225, 84, 85)	1.9951	2,2
C030039L03Rik	Muc2	0.99762	50.19	0.687	rgb(225, 86, 87)	1.9949	2,2
Cebpg	Gpt2	0.99762	50.19	0.691	rgb(225, 85, 86)	1.9949	2,2
Epas1	Ppp3ca	0.99762	50.19	0.691	rgb(225, 85, 86)	1.9949	None
Hsf1	Npc2	-0.99762	50.19	-6.9E-01	rgb( 68,126,243)	1.9949	None
Irf4	Ptk2	-0.99762	50.19	-6.9E-01	rgb( 68,126,243)	1.9949	None
Runx2	Galnt3	0.99762	50.19	0.69	rgb(225, 85, 87)	1.9949	None
Sp2	Crtc1	0.99762	50.19	0.69	rgb(225, 85, 87)	1.9949	None
Ascl2	Entpd1	0.99734	50.16	0.655	rgb(224, 92, 93)	1.9943	None
Egr1	Apitd1	0.99734	50.16	0.658	rgb(224, 91, 93)	1.9943	None
Hey1	Smek1	0.99734	50.16	0.657	rgb(224, 92, 93)	1.9943	None
Hif1a	2310022B05Rik	0.99734	50.16	0.664	rgb(224, 90, 92)	1.9943	2,2
Hif1a	Agl	0.99734	50.16	0.658	rgb(224, 91, 93)	1.9943	2,2
Hif1a	Fam71f2	0.99734	50.16	0.657	rgb(224, 91, 93)	1.9943	None
Hif1a	Rab39	0.99734	50.16	0.658	rgb(224, 91, 93)	1.9943	None
Hif1a	Slc41a2	0.99734	50.16	0.658	rgb(224, 91, 93)	1.9943	2,2
Klf6	Vim	0.99734	50.16	0.655	rgb(224, 92, 93)	1.9943	2,2
Myc	Eif4ebp1	0.99734	50.16	0.664	rgb(224, 90, 91)	1.9943	None
Satb1	Hif1a	0.99734	50.16	0.664	rgb(224, 90, 91)	1.9943	2,2
Sox4	2210013O21Rik	0.99734	50.16	0.664	rgb(224, 90, 92)	1.9943	None
Zfp280c	Pigb	0.99734	50.16	0.663	rgb(224, 90, 92)	1.9943	2,2
Zfp281	Fam102a	0.99734	50.16	0.656	rgb(224, 92, 93)	1.9943	None
Zfp367	Exo1	0.99734	50.16	0.66	rgb(224, 91, 92)	1.9943	2,2
Cebpb	Trib3	0.99719	50.15	0.648	rgb(224, 93, 95)	1.9941	None
Irf2	Pydc3	0.99719	50.15	0.646	rgb(224, 94, 95)	1.9941	None
Irf2	Slc23a2	0.99719	50.15	0.654	rgb(224, 92, 93)	1.9941	None
Myc	Icam5	0.99719	50.15	0.651	rgb(224, 93, 94)	1.9941	None
Rora	Galnt12	0.99719	50.15	0.654	rgb(224, 92, 93)	1.9941	None
Smad3	Ankrd55	0.99719	50.15	0.648	rgb(224, 93, 94)	1.9941	None
Zfp329	A230072C01Rik	0.99719	50.15	0.655	rgb(224, 92, 93)	1.9941	2,2
Zfp948	Ankrd23	0.99719	50.15	0.652	rgb(224, 92, 94)	1.9941	2,2
Ahctf1	Zcchc2	0.99693	50.18	0.681	rgb(224, 87, 88)	1.9947	None
Cebpg	Pck2	0.99693	50.18	0.682	rgb(225, 87, 88)	1.9947	2,2
Crem	Galc	0.99693	50.18	0.676	rgb(224, 88, 89)	1.9947	None
Ets1	Cd2	0.99693	50.18	0.683	rgb(225, 87, 88)	1.9947	None
Etv6	Rasgrp1	-0.99693	50.18	-6.8E-01	rgb( 70,127,243)	1.9947	None
Irf1	Gbp2	0.99693	50.18	0.68	rgb(224, 87, 89)	1.9947	None
Irf7	BC094916	0.99693	50.18	0.676	rgb(224, 88, 89)	1.9947	None
Jun	Stat5b	0.99693	50.18	0.683	rgb(225, 87, 88)	1.9947	None
L3mbtl3	Piga	-0.99693	50.18	-6.8E-01	rgb( 70,128,243)	1.9947	2,2
Prrx1	Cav1	0.99693	50.18	0.683	rgb(225, 87, 88)	1.9947	2,2
Yy2	Fancm	0.99693	50.18	0.68	rgb(224, 87, 88)	1.9947	None
Zfp148	Nr4a1	-0.99693	50.18	-6.8E-01	rgb( 70,128,243)	1.9947	None
Zfp202	Fam89a	0.99693	50.18	0.681	rgb(224, 87, 88)	1.9947	None
Zfp385a	Abhd4	0.99693	50.18	0.682	rgb(225, 87, 88)	1.9947	2,2
E2f4	Gen1	0.99674	50.14	0.645	rgb(224, 94, 95)	1.9939	None
Egr3	Dock7	-0.99674	50.14	-6.4E-01	rgb( 79,133,241)	1.9939	None
Hif1a	1190002N15Rik	0.99674	50.14	0.64	rgb(224, 95, 96)	1.9939	None
