TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Smad4	Rgs1	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Snapc2	BC018473	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Sox13	Plekhf2	-0.8461	49.86	-3.6E-01	rgb(140,170,231)	1.9881	None
Sp2	Gabbr1	0.8461	49.86	0.361	rgb(221,148,149)	1.9881	None
Sp4	Brd3	-0.8461	49.86	-3.6E-01	rgb(140,170,231)	1.9881	None
Sp4	Cyp2d22	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	None
Sp4	S1pr1	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	None
Spib	Adamts4	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Spib	Ikbke	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	None
Spib	Zdhhc15	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Srebf1	Gen1	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	None
Srebf1	Pcyox1l	0.8461	49.86	0.364	rgb(221,147,148)	1.9881	None
Srebf2	Ppp1r13l	0.8461	49.86	0.362	rgb(221,148,149)	1.9881	None
Stat1	Ddah1	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	None
Stat1	Tmem173	0.8461	49.86	0.366	rgb(221,147,148)	1.9881	None
Stat3	Cnnm4	0.8461	49.86	0.362	rgb(221,148,149)	1.9881	None
Stat3	Foxo1	0.8461	49.86	0.358	rgb(221,149,149)	1.9881	None
Stat3	Usp22	0.8461	49.86	0.357	rgb(221,149,149)	1.9881	None
Stat4	Apol9b	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Tcf12	Aldoa	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	None
Tcf12	Capg	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	None
Tcf12	Dhrs1	-0.8461	49.86	-3.6E-01	rgb(140,170,231)	1.9881	2,2
Tcf12	Gatm	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Tcf12	Hmgcl	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	None
Tcf12	Ralb	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	None
Tcf12	Sugt1	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Tcf3	Ssbp4	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	None
Tcf4	Uaca	0.8461	49.86	0.362	rgb(221,148,149)	1.9881	None
Tead1	Cdhr3	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	2,2
Tead1	Fhit	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Thra	Galk1	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	None
Thra	Srsf12	0.8461	49.86	0.365	rgb(221,147,148)	1.9881	None
Trp53	Lonp2	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	None
Trp53	Ncoa2	0.8461	49.86	0.357	rgb(221,149,150)	1.9881	None
Trp73	Eps8	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Trps1	Rgs1	0.8461	49.86	0.361	rgb(221,148,149)	1.9881	2,2
Trps1	Sidt1	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	2,2
Tulp3	Creb3l2	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	2,2
Vax2	Iyd	0.8461	49.86	0.361	rgb(221,148,149)	1.9881	2,2
Vdr	Adam10	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Vdr	Gpr18	-0.8461	49.86	-3.6E-01	rgb(140,170,230)	1.9881	None
Vdr	Plekhf1	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	2,2
Vdr	Psme1	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	None
Zbed6	Arhgap17	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Zbed6	Cdk16	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	None
Zbtb7a	Itpk1	0.8461	49.86	0.358	rgb(221,149,149)	1.9881	None
Zbtb7a	Lrfn1	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	None
Zbtb7a	Neurl1b	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	None
Zbtb7b	Spsb1	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	None
Zbtb7c	Il33	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	2,2
Zeb1	Ahr	0.8461	49.86	0.364	rgb(221,147,148)	1.9881	None
Zeb1	Als2cl	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	None
Zeb2	Nqo2	0.8461	49.86	0.364	rgb(221,147,148)	1.9881	2,2
Zfhx3	Efcab5	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Zfp112	Bcar1	-0.8461	49.86	-3.6E-01	rgb(139,170,231)	1.9881	2,2
Zfp120	Asnsd1	0.8461	49.86	0.419	rgb(222,137,138)	1.9881	2,2
Zfp148	Chd7	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	None
Zfp148	Cysltr1	0.8461	49.86	0.359	rgb(221,148,149)	1.9881	None
Zfp28	5430421N21Rik	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	2,2
Zfp281	Inpp1	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	None
Zfp281	Mndal	0.8461	49.86	0.358	rgb(221,149,149)	1.9881	None
Zfp281	Ptpre	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	None
Zfp281	Tst	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Zfp385a	9230114K14Rik	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	2,2
Zfp385a	Phtf2	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Zfp414	Fth1	0.8461	49.86	0.357	rgb(221,149,150)	1.9881	2,2
Zfp473	Gla	0.8461	49.86	0.358	rgb(221,149,149)	1.9881	2,2
Zfp524	Fth1	0.8461	49.86	0.356	rgb(221,149,150)	1.9881	2,2
Zfp612	Tmem98	0.8461	49.86	0.382	rgb(221,144,145)	1.9881	2,2
Zfp629	Bcl2	0.8461	49.86	0.364	rgb(221,148,148)	1.9881	2,2
Zfp651	H2-Eb1	0.8461	49.86	0.36	rgb(221,148,149)	1.9881	2,2
Zfp711	Bcl2a1a	0.8461	49.86	0.362	rgb(221,148,149)	1.9881	2,2
Zfp719	Eng	0.8461	49.86	0.364	rgb(221,147,148)	1.9881	2,2
Zfp72	Kdelc1	0.8461	49.86	0.362	rgb(221,148,149)	1.9881	2,2
Zfp750	Bloc1s2	0.8461	49.86	0.363	rgb(221,148,148)	1.9881	2,2
Zfp750	Ly96	0.8461	49.86	0.357	rgb(221,149,150)	1.9881	2,2
Zfp9	Il22	0.8461	49.86	0.361	rgb(221,148,149)	1.9881	2,2
Zfp956	Slc13a3	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Zfp960	Rps6	-0.8461	49.86	-3.6E-01	rgb(139,169,231)	1.9881	2,2
Zfx	Lgals1	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	None
Zfx	Tnfsf9	-0.8461	49.86	-3.6E-01	rgb(140,170,231)	1.9881	None
Zhx3	Vapb	-0.8461	49.86	-3.6E-01	rgb(138,169,231)	1.9881	2,2
A430033K04Rik	Sorl1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Ahrr	Neurl1b	0.84013	49.84	0.344	rgb(221,151,152)	1.9877	None
Ahrr	Procr	0.84013	49.83	0.331	rgb(221,154,155)	1.9875	2,2
Ankzf1	Zfp536	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Arid3b	Neat1	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Arnt2	Fam20b	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Ascl2	Mex3a	-0.84013	49.83	-3.3E-01	rgb(144,173,230)	1.9875	None
Atf3	Enpp5	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Atf3	Gls2	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	2,2
Atmin	Bspry	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Bach1	Ttbk2	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Bach1	Ypel5	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Batf	6530402F18Rik	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	2,2
Batf	Crip1	0.84013	49.83	0.331	rgb(221,154,155)	1.9875	2,2
Batf	Ipcef1	-0.84013	49.83	-3.5E-01	rgb(141,171,230)	1.9875	2,2
Bcl6b	Lpin2	0.84013	49.83	0.327	rgb(221,154,155)	1.9875	None
Bcl6b	Sptlc1	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Bcl6b	Trove2	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Bhlhe41	D630039A03Rik	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Bhlhe41	Gpr34	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Casz1	Adam10	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Cdc5l	Slamf7	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Cggbp1	Boll	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	2,2
Creb1	Csrnp1	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Creb3l2	Foxo1	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	2,2
Cux1	Nkx1-2	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Cxxc5	Acsl4	-0.84013	49.83	-3.3E-01	rgb(144,173,230)	1.9875	2,2
Cxxc5	Cap2	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Cxxc5	Fam81a	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Cxxc5	Itm2a	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	2,2
Cxxc5	Pkp4	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Dach2	Cd93	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	2,2
Dach2	Mylk	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
E2f1	Nkd2	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
E2f1	Vamp4	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Ebf1	Tjp3	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Eea1	Klf12	0.84013	49.83	0.393	rgb(221,142,143)	1.9875	2,2
Egr1	Gucy1a3	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Egr3	Eci1	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Egr3	Mpzl3	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Egr3	Rpn1	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Egr3	Sgk1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Egr4	Cnot1	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Elf1	Fam102a	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Eomes	Wnt10b	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Epas1	Egln3	0.84013	49.83	0.325	rgb(221,155,155)	1.9875	2,2
Erf	Dlg4	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Erg	Lsp1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Esr1	Kctd17	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Esrra	Hist2h4	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Esrra	Mgst3	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Etv1	Txndc17	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Etv4	Flot2	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Etv4	Rpp14	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Fli1	Bcl11b	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Fli1	Bid	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Fli1	Cd276	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Fosl2	Csrnp1	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Foxa1	Nlgn2	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Foxb1	B430306N03Rik	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	2,2
Foxb1	Casz1	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Foxb1	Ccr1l1	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	2,2
Foxb1	Cd200r1	0.84013	49.83	0.325	rgb(221,155,156)	1.9875	2,2
Foxb1	Inhba	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	2,2
Foxb1	Plxnd1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Foxb1	Prr5l	0.84013	49.83	0.497	rgb(222,122,123)	1.9875	2,2
Foxb1	Sesn3	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Foxf2	Rhebl1	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Foxh1	Aig1	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Foxj1	Ncoa7	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Foxq1	Cyr61	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Foxq1	Enpp5	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Foxs1	Iltifb	0.84013	49.83	0.352	rgb(221,150,151)	1.9875	2,2
Foxs1	Lgals3bp	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Gabpa	Cd47	-0.84013	49.83	-3.3E-01	rgb(146,174,230)	1.9875	None
Gabpa	Klhl6	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Gata2	Adcy1	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Gata2	Hist2h4	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Gata3	Mpp1	0.84013	49.83	0.327	rgb(221,154,155)	1.9875	None
Gata3	Rasgrp1	0.84013	49.83	0.325	rgb(221,155,156)	1.9875	2,2
Gli3	Dzip1	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Gli3	Inpp1	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Gli3	Wscd2	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Glis1	Slc2a1	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Glis1	Smtnl2	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Gm13154	Vps13a	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	2,2
Hbp1	Ppfibp2	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Hbp1	Sf3b3	0.84013	49.83	0.325	rgb(221,155,156)	1.9875	2,2
Hes5	Bdh2	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Hes5	Sox21	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Hes5	Tyms-ps	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	2,2
Hey1	5830403L16Rik	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	2,2
Hey1	Cdc42ep2	0.84013	49.83	0.325	rgb(221,155,156)	1.9875	2,2
Hey1	Nrp1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Hey1	Rad52	0.84013	49.83	0.364	rgb(221,148,148)	1.9875	2,2
Hic1	Ethe1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Hic1	Pfas	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Hic1	Rasa4	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Hif1a	Aldoa	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Hif1a	Galr3	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	2,2
Hif1a	Sfmbt2	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Hlf	Il7r	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	2,2
Hlf	Lama5	0.84013	49.83	0.325	rgb(221,155,156)	1.9875	None
Hlf	Rcl1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Hlf	Slc23a2	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Hmga2	Edem1	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Hmga2	Sugt1	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Hmgb1	Tmtc4	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	2,2
Hmgb3	Grpr	0.84013	49.83	0.331	rgb(221,154,155)	1.9875	2,2
Hmgb3	Tpm1	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Hoxd4	Plxnc1	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Ikzf2	Tnik	0.84013	49.85	0.345	rgb(221,151,152)	1.9879	None
Ikzf3	Ispd	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Irf2	Rpp14	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Irf4	Crem	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Irf4	Ly6e	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Irf4	Mapkapk2	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Irf5	2210013O21Rik	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	2,2
Irf5	Fyn	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Irf7	Unc119b	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Irf9	Col23a1	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Irf9	Ms4a4c	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Jazf1	Krt17	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Jund	Sema4a	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Kdm2b	Dnmt3a	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	2,2
Kdm5b	Ppap2c	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	2,2
Klf11	Tubb2b	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Klf2	Zhx2	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	2,2
Klf3	Ipcef1	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	2,2
Klf4	Acin1	-0.84013	49.83	-3.3E-01	rgb(144,173,230)	1.9875	None
Klf4	Arhgef40	0.84013	49.83	0.331	rgb(221,154,155)	1.9875	None
Klf4	B3gnt5	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Klf4	Sept4	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Klf4	Tmem205	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Klf7	Arfgap3	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Klf7	Enpp1	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Klf7	Ptpn2	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Klf7	Slc1a2	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
L3mbtl3	Lbp	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Lcorl	Eomes	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Lef1	Aqp9	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Lef1	Chga	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Lef1	Sord	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Lhx2	Kdm2b	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Lhx2	Slfn4	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Lhx6	Adamts17	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Lhx6	Hist1h1a	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Lyl1	Glis2	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Lyl1	Gm16386	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Maf	Nlgn2	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Maf	Parp16	0.84013	49.83	0.325	rgb(221,155,155)	1.9875	None
Mafg	Kifc3	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Mafg	Qprt	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Mafg	Slc38a1	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Meis1	Gemin6	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Meis1	Tbc1d14	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Meis1	Tex2	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	2,2
Meis1	Traf3	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Meis1	Vps37b	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Mitf	Ern1	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Mtf2	0610012G03Rik	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Myb	Tle1	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Myb	Urb1	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Mybl1	Cd101	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Mycn	Fbxo18	-0.84013	49.83	-3.3E-01	rgb(146,174,230)	1.9875	None
Mycn	Rpn1	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Ncoa1	Ebag9	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Nfe2l2	Dntt	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Nfia	Rasa4	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Nfkb1	Pkp4	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Nfkb1	Zfp362	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Nfkb2	Gfod1	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Nfkb2	P2rx7	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Nkx1-2	Ptprc	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	2,2
Nkx3-1	Ndrg1	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Npas2	Cxxc5	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Nr1h2	Jag2	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Nr1h2	Kcnip2	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Nr1h2	Mex3a	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Nr1h2	Mmp11	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Nr1h2	Pla1a	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Nr1h2	Tmem86a	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Nr1h2	Uqcrq	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Nr2f1	Anxa3	0.84013	49.83	0.327	rgb(221,154,155)	1.9875	None
Nr3c1	Srgn	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Nr4a3	Ehd4	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Otx1	Rpl36al	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Ovol2	Ddc	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	2,2
Phf20	Ifi202b	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Phf20	Samd9l	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	2,2
Plag1	Ifi27l2a	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Plscr1	Dusp14	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	2,2
Plscr1	Slc7a3	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Pou2af1	Bdh2	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	2,2
Pou2af1	Ppfibp1	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Pou5f2	H2afy3	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Pou5f2	Son	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	2,2
Pou6f1	Pgs1	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	None
Ppara	Gpatch4	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Ppara	Trim46	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Pparg	Dcxr	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Pparg	Txlnb	0.84013	49.83	0.328	rgb(221,154,155)	1.9875	None
Prdm1	Max	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	None
Prdm1	Myo3b	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Prdm2	Tppp	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	2,2
Prrx1	Otud7b	-0.84013	49.83	-3.3E-01	rgb(145,173,230)	1.9875	2,2
Rara	D1Ertd622e	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Rara	Lonp2	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Rara	Lsp1	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Rara	Specc1	0.84013	49.83	0.335	rgb(221,153,154)	1.9875	None
Rara	Vamp2	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Rara	Vps13a	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Rbpj	Klf10	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Rel	Nfkb2	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	None
Rel	Tmem19	0.84013	49.83	0.33	rgb(221,154,155)	1.9875	None
Rela	Ctla4	-0.84013	49.83	-3.3E-01	rgb(144,173,230)	1.9875	None
Rela	Myo18a	0.84013	49.83	0.327	rgb(221,155,155)	1.9875	None
Rest	Gab2	-0.84013	49.83	-3.3E-01	rgb(146,174,229)	1.9875	None
Rest	Kdm2b	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Rest	Padi1	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Rest	Slamf6	0.84013	49.83	0.333	rgb(221,153,154)	1.9875	None
Rfx1	Il9r	0.84013	49.83	0.332	rgb(221,154,154)	1.9875	None
Rfx7	Ccdc134	0.84013	49.83	0.331	rgb(221,154,154)	1.9875	None
Rora	Acss1	0.84013	49.83	0.334	rgb(221,153,154)	1.9875	None
Rora	Dhrs3	-0.84013	49.83	-3.3E-01	rgb(146,174,230)	1.9875	None
Rorc	Ctla2b	0.84013	49.83	0.326	rgb(221,155,155)	1.9875	2,2
Rorc	Il17a	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	2,2
Runx2	Gnptab	0.84013	49.83	0.329	rgb(221,154,155)	1.9875	2,2
