TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Satb2	Spry2	0.44181	47.73	0.234	rgb(220,172,173)	1.946	2,2
Scrt1	Rad52	0.44181	47.73	0.23	rgb(220,173,174)	1.946	2,2
Scrt1	Rufy4	0.44181	47.73	0.228	rgb(220,173,174)	1.946	2,2
Six5	Ifi203	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Snai2	Pcdh7	0.44181	47.73	0.234	rgb(220,172,173)	1.946	2,2
Sox13	Arhgef17	0.44181	47.73	0.225	rgb(219,174,174)	1.946	2,2
Sox15	Pspn	0.44181	47.73	0.233	rgb(220,172,173)	1.946	None
Sox4	Tubb2b	0.44181	47.73	0.232	rgb(220,173,173)	1.946	None
Sp2	Ern1	0.44181	47.73	0.226	rgb(219,174,174)	1.946	None
Sp4	Dock9	0.44181	47.73	0.295	rgb(220,161,161)	1.946	None
Sp4	Wdr1	0.44181	47.73	0.225	rgb(219,174,174)	1.946	None
Stat2	Abca1	0.44181	47.73	0.227	rgb(219,174,174)	1.946	None
Stat2	Herc6	0.44181	47.73	0.227	rgb(219,174,174)	1.946	None
Stat3	Evi5l	0.44181	47.73	0.234	rgb(220,172,173)	1.946	None
Stat3	Itgb7	0.44181	47.73	0.226	rgb(219,174,174)	1.946	None
Stat4	Trim36	0.44181	47.73	0.232	rgb(220,173,173)	1.946	None
Tcf7l2	Socs5	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Tead1	Napb	0.44181	47.73	0.249	rgb(220,170,170)	1.946	None
Thap3	Acot13	0.44181	47.73	0.227	rgb(219,174,174)	1.946	2,2
Trp53	Fa2h	0.44181	47.73	0.227	rgb(219,174,174)	1.946	None
Twist1	Rtl1	0.44181	47.73	0.233	rgb(220,173,173)	1.946	2,2
Vax2	Paqr8	0.44181	47.73	0.228	rgb(220,173,174)	1.946	2,2
Zbtb3	Spib	0.44181	47.73	0.232	rgb(220,173,173)	1.946	2,2
Zbtb7b	Furin	0.44181	47.73	0.228	rgb(220,173,174)	1.946	None
Zfp112	Ero1l	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Zfp148	Bcl2l2	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Zfp148	Trim24	0.44181	47.73	0.229	rgb(220,173,174)	1.946	None
Zfp263	Fam129a	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Zfp263	Ulk2	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Zfp28	Apol9a	0.44181	47.73	0.359	rgb(221,148,149)	1.946	2,2
Zfp287	Olr1	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp329	Vamp2	0.44181	47.73	0.233	rgb(220,172,173)	1.946	2,2
Zfp335	Fundc2	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp367	Lhx2	0.44181	47.73	0.356	rgb(221,149,150)	1.946	2,2
Zfp369	Slain1	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp385a	Eef1a1	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Zfp467	Eef1a1	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Zfp558	Vim	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Zfp575	Nags	0.44181	47.73	0.312	rgb(220,157,158)	1.946	2,2
Zfp60	Aen	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp608	Mcf2l	0.44181	47.73	0.227	rgb(219,174,174)	1.946	2,2
Zfp64	Gja5	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp651	Pcsk9	0.44181	47.73	0.225	rgb(219,174,174)	1.946	2,2
Zfp652	Ric3	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Zfp866	Mgat4b	-0.44181	47.73	-3.3E-01	rgb(145,173,230)	1.946	2,2
Zhx3	Ddx11	0.44181	47.73	0.229	rgb(220,173,174)	1.946	2,2
Zscan10	1700003E16Rik	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	None
Batf	Hexb	0.44012	47.8	0.3	rgb(220,160,160)	1.9474	None
Bcl11b	Mgat5	-0.44012	47.8	-3.0E-01	rgb(152,178,228)	1.9474	None
Dpf1	Foxp3	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	2,2
Dzip1	Xkrx	0.44012	47.8	0.389	rgb(221,143,143)	1.9474	2,2
Ebf1	Armcx6	-0.44012	47.8	-3.0E-01	rgb(151,177,228)	1.9474	2,2
Eea1	Abcb1b	0.44012	47.8	0.302	rgb(220,159,160)	1.9474	2,2
Eea1	Vsig10	0.44012	47.8	0.3	rgb(220,160,160)	1.9474	2,2
Egr2	Stap1	0.44012	47.8	0.304	rgb(220,159,160)	1.9474	None
Ets1	Cdk5r1	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	2,2
Fos	Eif4e3	0.44012	47.8	0.305	rgb(220,159,159)	1.9474	None
Fosb	Myo18a	0.44012	47.8	0.301	rgb(220,159,160)	1.9474	None
Foxc1	Emp1	0.44012	47.8	0.296	rgb(220,160,161)	1.9474	2,2
Foxo3	Auh	0.44012	47.8	0.298	rgb(220,160,161)	1.9474	None
Gata3	Npr1	-0.44012	47.8	-3.0E-01	rgb(152,177,228)	1.9474	2,2
Gli3	Cd5l	0.44012	47.8	0.298	rgb(220,160,161)	1.9474	2,2
Glis1	Idh1	0.44012	47.8	0.299	rgb(220,160,161)	1.9474	2,2
Glis1	Zfp426	-0.44012	47.8	-3.0E-01	rgb(152,177,228)	1.9474	2,2
Hdx	Arhgef17	0.44012	47.8	0.299	rgb(220,160,160)	1.9474	2,2
Hdx	Cnih3	0.44012	47.8	0.3	rgb(220,160,160)	1.9474	None
Hdx	Efna5	0.44012	47.8	0.3	rgb(220,160,160)	1.9474	2,2
Hif1a	Ehd3	-0.44012	47.8	-3.0E-01	rgb(152,178,228)	1.9474	None
Hif3a	Thap2	-0.44012	47.8	-3.0E-01	rgb(151,177,229)	1.9474	2,2
Hmga2	Dleu7	0.44012	47.8	0.295	rgb(220,161,161)	1.9474	2,2
Homez	Gbp4	0.44012	47.8	0.296	rgb(220,160,161)	1.9474	None
Hsf1	Lrp12	-0.44012	47.8	-3.0E-01	rgb(151,177,228)	1.9474	2,2
Ikzf5	Il17f	0.44012	47.8	0.299	rgb(220,160,161)	1.9474	2,2
Irf1	Car5b	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	None
Irf4	Muc13	-0.44012	47.8	-3.0E-01	rgb(151,177,229)	1.9474	None
Irf4	Tnfrsf19	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	None
Irf7	Enpp4	0.44012	47.8	0.302	rgb(220,159,160)	1.9474	2,2
Irf7	Pid1	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	None
Irf8	Gbp11	0.44012	47.8	0.304	rgb(220,159,160)	1.9474	None
Jun	Tex14	0.44012	47.8	0.303	rgb(220,159,160)	1.9474	None
Klf7	Syde1	0.44012	47.8	0.304	rgb(220,159,160)	1.9474	None
Maf	Ostn	-0.44012	47.8	-3.0E-01	rgb(152,177,228)	1.9474	None
Mafg	Sox4	0.44012	47.8	0.296	rgb(220,160,161)	1.9474	2,2
Meis2	Acsl6	0.44012	47.8	0.305	rgb(220,159,159)	1.9474	2,2
Mlxipl	Pla2g12a	-0.44012	47.8	-3.0E-01	rgb(152,178,228)	1.9474	2,2
Myb	Serpinb9b	-0.44012	47.8	-3.0E-01	rgb(152,177,228)	1.9474	2,2
Nfat5	Ankrd6	-0.44012	47.8	-3.0E-01	rgb(151,177,229)	1.9474	2,2
Nfat5	Nbea	0.44012	47.8	0.296	rgb(220,160,161)	1.9474	2,2
Nfkb1	Myo1h	0.44012	47.8	0.296	rgb(220,161,161)	1.9474	None
Nr1d1	Mapk14	0.44012	47.8	0.299	rgb(220,160,160)	1.9474	2,2
Nr3c1	Cdk6	-0.44012	47.8	-3.0E-01	rgb(151,177,229)	1.9474	None
Nr3c1	March9	-0.44012	47.8	-3.0E-01	rgb(151,177,228)	1.9474	2,2
Ovol1	Dazap2	0.44012	47.8	0.303	rgb(220,159,160)	1.9474	2,2
Plag1	Cercam	0.44012	47.8	0.3	rgb(220,160,160)	1.9474	None
Pou5f2	Gm10584	0.44012	47.8	0.296	rgb(220,161,161)	1.9474	2,2
Ppara	Ptger4	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	None
Prdm8	Dhrs3	0.44012	47.8	0.299	rgb(220,160,160)	1.9474	2,2
Rara	Bcl2l14	-0.44012	47.8	-3.0E-01	rgb(153,178,228)	1.9474	2,2
Relb	Alpk2	0.44012	47.8	0.298	rgb(220,160,161)	1.9474	2,2
Relb	Pigc	-0.44012	47.8	-3.0E-01	rgb(151,177,229)	1.9474	2,2
