TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Dhx58	Rtp4	0.9964	0.99	0.27	rgb(220,165,166)	1.98	2,2
Dhx58	Xaf1	0.9964	0.99	0.404	rgb(221,140,141)	1.98	2,2
Elk3	Capg	0.9964	0.99	0.431	rgb(222,135,136)	1.98	2,2
Elk3	Nt5e	0.9964	0.99	0.493	rgb(222,123,124)	1.98	2,2
Elk3	Stk38l	0.9964	0.99	0.29	rgb(220,162,162)	1.98	2,2
Elk3	Ubash3b	0.9964	0.99	0.018	rgb(217,214,214)	1.98	2,2
Foxs1	Mylk2	0.9964	0.99	0.569	rgb(223,108,110)	1.98	2,2
Foxs1	Ppp1r14c	0.9964	0.99	0.387	rgb(221,143,144)	1.98	2,2
Foxs1	Vax2	0.9964	0.99	0.41	rgb(222,139,140)	1.98	2,2
Gm13212	Bcl2a1b	0.9964	0.99	0.137	rgb(219,191,191)	1.98	2,2
Gm13212	Cdkn2d	-0.9964	0.99	-1.3E-01	rgb(189,200,222)	1.98	2,2
Gm14325	Cdkn2d	0.9964	0.99	0.246	rgb(220,170,171)	1.98	2,2
Gm14420	Bcl2a1b	-0.9964	0.99	-1.3E-02	rgb(214,215,217)	1.98	2,2
Gm14420	Cdkn2d	0.9964	0.99	0.281	rgb(220,163,164)	1.98	2,2
Gtf2a1	Nucks1	0.9964	0.99	0.579	rgb(223,106,108)	1.98	2,2
Ikzf2	Ikzf4	0.9964	0.99	0.239	rgb(220,171,172)	1.98	2,2
Ikzf2	Phtf2	0.9964	0.99	0.347	rgb(221,151,151)	1.98	2,2
Jdp2	Aldh1l2	0.9964	0.99	0.21	rgb(219,177,177)	1.98	2,2
Jdp2	Chac1	0.9964	0.99	0.251	rgb(220,169,169)	1.98	2,2
Jdp2	Pck2	0.9964	0.99	0.501	rgb(223,121,122)	1.98	2,2
Jdp2	Slc6a9	0.9964	0.99	0.314	rgb(220,157,158)	1.98	2,2
Jdp2	Slc7a3	0.9964	0.99	0.232	rgb(220,173,173)	1.98	2,2
Jdp2	Trib3	0.9964	0.99	0.148	rgb(219,189,189)	1.98	2,2
Kdm5d	Ppic	-0.9964	0.99	-2.7E-01	rgb(158,181,227)	1.98	2,2
Nfatc4	Fbxo2	0.9964	0.99	0.307	rgb(220,158,159)	1.98	2,2
Nfkbib	Nfkb2	0.9964	0.99	0.619	rgb(224, 99,100)	1.98	2,2
Nfkbie	Nfkb2	0.9964	0.99	0.211	rgb(219,177,177)	1.98	2,2
Nfkbie	Nr4a1	0.9964	0.99	0.407	rgb(221,139,140)	1.98	2,2
Nfkbie	Prkcd	0.9964	0.99	0.244	rgb(220,170,171)	1.98	2,2
Nr4a3	Nr4a1	0.9964	0.99	0.099	rgb(218,198,198)	1.98	2,2
Oasl1	Ifit1	0.9964	0.99	0.418	rgb(222,137,138)	1.98	2,2
Oasl1	Irf7	0.9964	0.99	0.021	rgb(217,213,213)	1.98	2,2
Oasl1	Rsad2	0.9964	0.99	0.211	rgb(219,177,177)	1.98	2,2
Oasl1	Rtp4	0.9964	0.99	0.273	rgb(220,165,165)	1.98	2,2
Pou2af1	Ppfibp1	0.9964	0.99	0.27	rgb(220,165,166)	1.98	2,2
Rcor2	Syce2	0.9964	0.99	0.115	rgb(218,195,195)	1.98	2,2
Rlf	Pfkp	0.9964	0.99	0.03	rgb(217,211,211)	1.98	2,2
Rorc	Lingo4	0.9964	0.99	0.589	rgb(223,105,106)	1.98	2,2
Sp110	Bcl2a1b	0.9964	0.99	0.588	rgb(223,105,106)	1.98	2,2
Sp110	Cdkn2d	0.9964	0.99	0.559	rgb(223,110,111)	1.98	2,2
Tal2	Tmem38b	0.9964	0.99	0.31	rgb(220,158,158)	1.98	2,2
Tigd2	Gprin3	0.9964	0.99	0.369	rgb(221,146,147)	1.98	2,2
Trim21	Gbp9	0.9964	0.99	0.029	rgb(217,211,212)	1.98	2,2
Trim21	Trim12c	0.9964	0.99	0.188	rgb(219,181,181)	1.98	2,2
Trim30a	Gbp9	0.9964	0.99	0.115	rgb(218,195,195)	1.98	2,2
Trim30a	Herc6	-0.9964	0.99	-6.9E-02	rgb(202,208,220)	1.98	2,2
Trim30a	Irf7	0.9964	0.99	0.176	rgb(219,183,184)	1.98	2,2
Trim30a	Mx2	0.9964	0.99	0.301	rgb(220,159,160)	1.98	2,2
Trim30a	Trim12c	0.9964	0.99	0.456	rgb(222,130,131)	1.98	2,2
Trim30a	Xaf1	0.9964	0.99	0.394	rgb(221,142,142)	1.98	2,2
Vax2	Cysltr1	0.9964	0.99	0.237	rgb(220,172,172)	1.98	2,2
Vax2	Il17re	0.9964	0.99	0.527	rgb(223,116,117)	1.98	2,2
Vax2	Ltb4r1	0.9964	0.99	0.355	rgb(221,149,150)	1.98	2,2
Xrn1	Zkscan17	0.9964	0.99	0.261	rgb(220,167,168)	1.98	2,2
Zbp1	Gbp2	0.9964	0.99	0.476	rgb(222,126,127)	1.98	2,2
Zfp365	4632434I11Rik	0.9964	0.99	0.351	rgb(221,150,151)	1.98	2,2
Zfp365	9030617O03Rik	0.9964	0.99	0.349	rgb(221,150,151)	1.98	2,2
Zfp365	Ccng1	0.9964	0.99	0.304	rgb(220,159,160)	1.98	2,2
Zfp365	Phlda3	0.9964	0.99	0.209	rgb(219,177,178)	1.98	2,2
Zfp365	Plxna1	0.9964	0.99	0.194	rgb(219,180,180)	1.98	2,2
Zfp365	Psrc1	0.9964	0.99	0.55	rgb(223,112,113)	1.98	2,2
Zfp365	Ptp4a3	0.9964	0.99	0.189	rgb(219,181,181)	1.98	2,2
Zfp365	Slc19a2	0.9964	0.99	0.41	rgb(222,139,140)	1.98	2,2
Zfp365	Sulf2	0.9964	0.99	0.303	rgb(220,159,160)	1.98	2,2
Zfp365	Zmat3	0.9964	0.99	0.447	rgb(222,132,132)	1.98	2,2
Zfp367	Dtl	0.9964	0.99	0.129	rgb(218,192,193)	1.98	2,2
Zfp367	Exo1	0.9964	0.99	0.304	rgb(220,159,160)	1.98	2,2
Zfp367	Rpa2	0.9964	0.99	0.323	rgb(221,155,156)	1.98	2,2
Zfp367	Wdr76	-0.9964	0.99	-1.8E-01	rgb(178,193,224)	1.98	2,2
Zfp385a	4632434I11Rik	0.9964	0.99	0.19	rgb(219,181,181)	1.98	2,2
Zfp385a	9030617O03Rik	0.9964	0.99	0.417	rgb(222,137,138)	1.98	2,2
Zfp385a	Bbc3	0.9964	0.99	0.566	rgb(223,109,110)	1.98	2,2
Zfp385a	Ccng1	0.9964	0.99	0.36	rgb(221,148,149)	1.98	2,2
Zfp385a	Eng	0.9964	0.99	0.245	rgb(220,170,171)	1.98	2,2
Zfp385a	Ercc5	0.9964	0.99	0.299	rgb(220,160,160)	1.98	2,2
Zfp385a	Phlda3	0.9964	0.99	0.316	rgb(220,157,157)	1.98	2,2
Zfp385a	Plxna1	0.9964	0.99	0.41	rgb(222,139,139)	1.98	2,2
Zfp385a	Psrc1	0.9964	0.99	0.361	rgb(221,148,149)	1.98	2,2
Zfp385a	Ptp4a3	0.9964	0.99	0.369	rgb(221,147,147)	1.98	2,2
Zfp385a	Rnf169	0.9964	0.99	0.452	rgb(222,131,132)	1.98	2,2
Zfp385a	Robo3	0.9964	0.99	0.389	rgb(221,143,143)	1.98	2,2
Zfp385a	Slc19a2	0.9964	0.99	0.266	rgb(220,166,167)	1.98	2,2
Zfp385a	St14	0.9964	0.99	0.218	rgb(219,175,176)	1.98	2,2
Zfp385a	Sulf2	-0.9964	0.99	-2.2E-02	rgb(212,214,218)	1.98	2,2
Zfp385a	Zfp365	0.9964	0.99	0.203	rgb(219,178,179)	1.98	2,2
Zfp385a	Zfp750	0.9964	0.99	0.093	rgb(218,199,200)	1.98	2,2
Zfp385a	Zmat3	0.9964	0.99	0.344	rgb(221,151,152)	1.98	2,2
Zfp467	Sspo	0.9964	0.99	0.311	rgb(220,158,158)	1.98	2,2
Zfp629	Zkscan17	0.9964	0.99	0.437	rgb(222,134,134)	1.98	2,2
Zfp750	Psrc1	0.9964	0.99	0.167	rgb(219,185,185)	1.98	2,2
Zfp750	Sulf2	0.9964	0.99	0.423	rgb(222,136,137)	1.98	2,2
Ahr	Nipal1	0.99339	0.98	0.221	rgb(219,175,175)	1.96	2,2
Cebpb	Ddit3	0.99339	0.98	0.037	rgb(217,210,210)	1.96	None
Ddit3	Psph	0.99339	0.98	0.322	rgb(221,156,156)	1.96	2,2
Ddit3	Slc6a9	0.99339	0.98	0.118	rgb(218,194,195)	1.96	2,2
E2f1	Dtl	0.99339	0.98	0.07	rgb(218,204,204)	1.96	2,2
Egr1	Egr2	0.99339	0.98	0.289	rgb(220,162,162)	1.96	2,2
Egr1	Tnf	-0.99339	0.98	-3.7E-02	rgb(209,212,218)	1.96	None
Epas1	Gsn	0.99339	0.98	0.049	rgb(218,208,208)	1.96	2,2
Erg	B4galt5	0.99339	0.98	0.337	rgb(221,153,153)	1.96	2,2
Irf1	Icam1	0.99339	0.98	0.138	rgb(219,191,191)	1.96	2,2
Irf1	Insrr	0.99339	0.98	0.178	rgb(219,183,183)	1.96	2,2
Irf1	Ly6a	0.99339	0.98	0.142	rgb(219,190,190)	1.96	2,2
Irf1	Parp9	0.99339	0.98	0.008	rgb(217,215,215)	1.96	2,2
Irf9	Xaf1	-0.99339	0.98	-1.3E-01	rgb(189,200,222)	1.96	2,2
Nfkb1	Tnfrsf13c	0.99339	0.98	0.007	rgb(217,216,216)	1.96	None
