TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Kcnk7	0.9879	0.99	0.46	rgb(222,129,130)	1.98	None
Hif1a	Map3k1	0.9879	0.99	0.081	rgb(218,202,202)	1.98	None
Hif1a	Mboat2	0.9879	0.99	0.335	rgb(221,153,154)	1.98	None
Hif1a	Nags	0.9879	0.99	0.756	rgb(225, 73, 74)	1.98	None
Hif1a	Ndrg1	0.9879	0.99	0.209	rgb(219,177,178)	1.98	None
Hif1a	Ndufv3	0.9879	0.99	0.05	rgb(218,208,208)	1.98	None
Hif1a	Nefh	0.9879	0.99	0.043	rgb(217,209,209)	1.98	None
Hif1a	Npas4	-0.9879	0.99	-1.4E-01	rgb(186,198,222)	1.98	None
Hif1a	P4hb	0.9879	0.99	0.271	rgb(220,165,166)	1.98	None
Hif1a	Pafah1b3	0.9879	0.99	0.146	rgb(219,189,189)	1.98	None
Hif1a	Pdia2	0.9879	0.99	0.216	rgb(219,176,176)	1.98	None
Hif1a	Pdxp	0.9879	0.99	0.144	rgb(219,189,190)	1.98	None
Hif1a	Pfkp	0.9879	0.99	0.207	rgb(219,177,178)	1.98	None
Hif1a	Pgam1	0.9879	0.99	0.686	rgb(225, 86, 87)	1.98	None
Hif1a	Piga	0.9879	0.99	0.215	rgb(219,176,176)	1.98	None
Hif1a	Plcxd1	0.9879	0.99	0.136	rgb(218,191,191)	1.98	None
Hif1a	Ppme1	0.9879	0.99	0.262	rgb(220,167,167)	1.98	None
Hif1a	Ppp1r13l	0.9879	0.99	0.33	rgb(221,154,155)	1.98	None
Hif1a	Ppp1r3b	0.9879	0.99	0.153	rgb(219,188,188)	1.98	None
Hif1a	Pygl	0.9879	0.99	0.309	rgb(220,158,159)	1.98	None
Hif1a	Rasa4	0.9879	0.99	0.401	rgb(221,140,141)	1.98	None
Hif1a	Rnf113a1	0.9879	0.99	0.635	rgb(224, 96, 97)	1.98	None
Hif1a	Rnf181	0.9879	0.99	0.144	rgb(219,190,190)	1.98	None
Hif1a	Rps6ka4	0.9879	0.99	0.007	rgb(217,216,216)	1.98	None
Hif1a	Sap30	0.9879	0.99	0.197	rgb(219,179,180)	1.98	None
Hif1a	Serpine1	0.9879	0.99	0.4	rgb(221,141,141)	1.98	None
Hif1a	Serpinf1	0.9879	0.99	0.357	rgb(221,149,149)	1.98	None
Hif1a	Sertad1	0.9879	0.99	0.532	rgb(223,115,116)	1.98	None
Hif1a	Snapc1	0.9879	0.99	0.461	rgb(222,129,130)	1.98	None
Hif1a	Sra1	0.9879	0.99	0.302	rgb(220,159,160)	1.98	None
Hif1a	Stc1	0.9879	0.99	0.317	rgb(220,156,157)	1.98	None
Hif1a	Syce2	0.9879	0.99	0.082	rgb(218,201,202)	1.98	None
Hif1a	Ulk2	-0.9879	0.99	-5.4E-01	rgb(100,146,238)	1.98	None
Hif1a	Unc13a	0.9879	0.99	0.061	rgb(218,205,206)	1.98	None
Hif1a	Vdac1	0.9879	0.99	0.618	rgb(224, 99,100)	1.98	None
Hif1a	Vegfa	0.9879	0.99	0.21	rgb(219,177,177)	1.98	None
Hif1a	Vldlr	0.9879	0.99	0.338	rgb(221,152,153)	1.98	None
Hif1a	Wdr54	0.9879	0.99	0.615	rgb(224,100,101)	1.98	None
Hif1a	Zfp395	0.9879	0.99	0.3	rgb(220,160,160)	1.98	None
Hlf	P2ry1	-0.9879	0.99	-1.3E-02	rgb(214,215,217)	1.98	None
Hltf	Slc43a2	0.9879	0.99	0.17	rgb(219,185,185)	1.98	None
Hlx	Ccl20	0.9879	0.99	0.316	rgb(220,157,157)	1.98	None
Hlx	Tbkbp1	0.9879	0.99	0.216	rgb(219,176,176)	1.98	None
Hmx2	Aicda	0.9879	0.99	0.28	rgb(220,164,164)	1.98	None
Hsf1	Per2	0.9879	0.99	0.147	rgb(219,189,189)	1.98	None
Ikzf5	Il17a	0.9879	0.99	0.332	rgb(221,154,154)	1.98	None
Insm1	Nr4a1	0.9879	0.99	0.044	rgb(217,209,209)	1.98	None
Irf1	Ddx60	0.9879	0.99	0.413	rgb(222,138,139)	1.98	None
Irf2	Ddx60	0.9879	0.99	0.175	rgb(219,184,184)	1.98	None
Irf2	Lgals3bp	-0.9879	0.99	-1.2E-02	rgb(214,215,217)	1.98	None
Irf2	Oas1c	0.9879	0.99	0.21	rgb(219,177,177)	1.98	None
Irf2	Psme1	0.9879	0.99	0.228	rgb(220,174,174)	1.98	None
Irf2	Tgtp2	0.9879	0.99	0.28	rgb(220,164,164)	1.98	None
Irf4	Abcc3	-0.9879	0.99	-4.0E-01	rgb(129,164,232)	1.98	None
Irf4	Adcy4	-0.9879	0.99	-2.8E-01	rgb(157,181,227)	1.98	None
Irf4	Amigo2	0.9879	0.99	0.308	rgb(220,158,159)	1.98	None
Irf4	Dock7	-0.9879	0.99	-6.2E-01	rgb( 81,135,241)	1.98	None
Irf4	Enah	-0.9879	0.99	-4.4E-01	rgb(121,158,234)	1.98	None
Irf4	Gatm	-0.9879	0.99	-4.7E-01	rgb(115,155,235)	1.98	None
Irf4	Il10ra	0.9879	0.99	0.302	rgb(220,159,160)	1.98	None
Irf4	Lax1	0.9879	0.99	0.14	rgb(219,190,191)	1.98	None
Irf4	Ltb4r1	0.9879	0.99	0.151	rgb(219,188,189)	1.98	None
Irf4	Ms4a4c	-0.9879	0.99	-3.4E-01	rgb(142,172,230)	1.98	None
Irf4	Pacsin1	0.9879	0.99	0.666	rgb(224, 90, 91)	1.98	None
Irf4	Pla2g4f	-0.9879	0.99	-1.1E-01	rgb(194,203,221)	1.98	None
Irf4	Rexo4	-0.9879	0.99	-1.0E-01	rgb(194,203,221)	1.98	None
Irf4	Sepp1	0.9879	0.99	0.172	rgb(219,184,184)	1.98	None
Irf4	Serpine1	-0.9879	0.99	-4.8E-01	rgb(113,154,235)	1.98	None
Irf4	Serpinf1	-0.9879	0.99	-3.5E-01	rgb(141,171,230)	1.98	None
Irf4	Sh2d7	-0.9879	0.99	-1.8E-01	rgb(178,194,224)	1.98	None
Irf4	Tmem176a	-0.9879	0.99	-2.9E-02	rgb(211,213,218)	1.98	None
Irf5	Ddx60	-0.9879	0.99	-1.1E-02	rgb(215,216,217)	1.98	None
Irf5	Xaf1	0.9879	0.99	0.056	rgb(218,206,206)	1.98	None
Irf7	Ddx60	-0.9879	0.99	-4.2E-02	rgb(208,212,219)	1.98	None
Irf7	Dtx3l	0.9879	0.99	0.167	rgb(219,185,185)	1.98	None
Irf7	Exo1	0.9879	0.99	0.244	rgb(220,170,171)	1.98	None
Irf7	Lgals3bp	-0.9879	0.99	-1.4E-01	rgb(188,199,222)	1.98	None
Irf7	Serpine1	0.9879	0.99	0.273	rgb(220,165,165)	1.98	None
Irf7	Xaf1	0.9879	0.99	0.108	rgb(218,196,197)	1.98	None
Irf9	BC094916	0.9879	0.99	0.065	rgb(218,205,205)	1.98	None
Irf9	Ddx60	0.9879	0.99	0.046	rgb(218,208,208)	1.98	None
Irf9	Dtx3l	0.9879	0.99	0.118	rgb(218,194,195)	1.98	None
Irf9	Hrh2	0.9879	0.99	0.004	rgb(217,216,216)	1.98	None
Irf9	Ifit1	0.9879	0.99	0.123	rgb(218,193,194)	1.98	None
Irf9	Lgals3bp	-0.9879	0.99	-1.7E-01	rgb(180,195,223)	1.98	None
Irf9	Parp9	-0.9879	0.99	-4.6E-02	rgb(207,211,219)	1.98	None
Irf9	Rsad2	0.9879	0.99	0.046	rgb(218,208,208)	1.98	None
Irf9	Trim12c	0.9879	0.99	0.287	rgb(220,162,163)	1.98	None
Irf9	Xaf1	0.9879	0.99	0.051	rgb(218,207,207)	1.98	None
Irf9	Zbp1	-0.9879	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
Jun	Ctnna1	0.9879	0.99	0.545	rgb(223,113,114)	1.98	None
Jund	Rnf150	0.9879	0.99	0.011	rgb(217,215,215)	1.98	None
Klf2	Plxnb1	-0.9879	0.99	-2.7E-01	rgb(158,181,227)	1.98	None
Klf5	Impdh1	0.9879	0.99	0.279	rgb(220,164,164)	1.98	None
Klf7	Dnm1	0.9879	0.99	0.204	rgb(219,178,178)	1.98	None
Klf9	Rps6ka4	0.9879	0.99	0.486	rgb(222,124,125)	1.98	None
Lcor	Ndufv3	0.9879	0.99	0.433	rgb(222,134,135)	1.98	None
Lhx2	Tnfrsf18	0.9879	0.99	0.184	rgb(219,182,182)	1.98	None
Lin54	Anln	0.9879	0.99	0.412	rgb(222,138,139)	1.98	None
Lin54	Gpsm2	0.9879	0.99	0.344	rgb(221,151,152)	1.98	None
Lin54	Hist1h1b	0.9879	0.99	0.255	rgb(220,168,169)	1.98	None
Lin54	Hist1h1c	0.9879	0.99	0.101	rgb(218,198,198)	1.98	None
Lin54	Hist1h1e	0.9879	0.99	0.19	rgb(219,181,181)	1.98	None
Lin54	Nedd4	0.9879	0.99	0.236	rgb(220,172,172)	1.98	None
Maf	Adcy4	-0.9879	0.99	-2.0E-01	rgb(174,191,225)	1.98	None
Maf	Aqp3	0.9879	0.99	0.104	rgb(218,197,197)	1.98	None
Maf	Ccr5	0.9879	0.99	0.58	rgb(223,106,107)	1.98	None
Maf	Cd5l	-0.9879	0.99	-2.6E-01	rgb(160,182,227)	1.98	None
Maf	Crispld2	0.9879	0.99	0.191	rgb(219,180,181)	1.98	None
Maf	Epn2	0.9879	0.99	0.405	rgb(221,140,141)	1.98	None
Maf	Grina	0.9879	0.99	0.251	rgb(220,169,169)	1.98	None
Maf	Il17re	-0.9879	0.99	-1.1E-02	rgb(215,216,217)	1.98	None
Maf	Kctd17	-0.9879	0.99	-1.2E-01	rgb(190,201,222)	1.98	None
Maf	Krtcap2	0.9879	0.99	0.097	rgb(218,199,199)	1.98	None
Maf	Lbp	-0.9879	0.99	-2.7E-01	rgb(159,182,227)	1.98	None
Maf	Ltb4r1	0.9879	0.99	0.097	rgb(218,198,199)	1.98	None
Maf	Ly6a	0.9879	0.99	0.306	rgb(220,159,159)	1.98	None
Maf	Ly9	-0.9879	0.99	-9.2E-02	rgb(197,205,220)	1.98	None
Maf	Plekho1	0.9879	0.99	0.567	rgb(223,109,110)	1.98	None
Maf	Procr	0.9879	0.99	0.653	rgb(224, 92, 94)	1.98	None
Maf	S1pr3	0.9879	0.99	0.396	rgb(221,141,142)	1.98	None
Maf	Sema6d	0.9879	0.99	0.323	rgb(221,155,156)	1.98	None
Maf	Serpinf1	0.9879	0.99	0.396	rgb(221,141,142)	1.98	None
Maf	Stoml1	0.9879	0.99	0.678	rgb(224, 87, 89)	1.98	None
